LOCAL,SEXO,IDADE,ANO,Previsao,Lower_95,Upper_95
Amazonas,Homens,50-54,2068,0.0054821924082961,0.0051178515234067,0.0058528083347994
Amazonas,Homens,55-59,2068,0.0065228686745352,0.0061844131697323,0.006840934866519
Amazonas,Homens,60-64,2068,0.0142570665843747,0.0133314701656047,0.0145581497688701
Amazonas,Homens,65-69,2068,0.0160555588288322,0.0152053330930554,0.0175112525558887
Amazonas,Homens,70-74,2068,0.0230543371616429,0.0211829106425981,0.0240784868516213
Amazonas,Homens,75-79,2068,0.034484985341163,0.0318005646042253,0.035561401526257
Amazonas,Homens,80-84,2068,0.049226012213029,0.0460231401684586,0.0513660947514659
Amazonas,Homens,85-89,2068,0.140298507999658,0.132608318426321,0.143390749275233
Amazonas,Homens,90+,2068,0.210824363571583,0.202528838002973,0.2143514516024
Amazonas,Homens,0,2069,0.0084126006118035,0.0050707219962993,0.0105935907613715
Amazonas,Homens,1-4,2069,0.0003475826722811,0.0002641066475182,0.0004504506063021
Amazonas,Homens,5-9,2069,8.71827681727723e-05,4.18025404884435e-05,0.0001263092655302
Amazonas,Homens,10-14,2069,0.0002919114140534,0.0002580867501087,0.0003258597189149
Amazonas,Homens,15-19,2069,0.0019570882798981,0.0018375405746269,0.0021220694547478
Amazonas,Homens,20-24,2069,0.006046609880126,0.0058297734844068,0.0062055278499294
Amazonas,Homens,25-29,2069,0.0032432135608448,0.0031195545121216,0.0033588989698266
Amazonas,Homens,30-34,2069,0.0046236762445064,0.0044957838285217,0.0047671732434101
Amazonas,Homens,35-39,2069,0.0028103396445367,0.0025744426614543,0.0029787754559709
Amazonas,Homens,40-44,2069,0.0018841266362422,0.0016082300634789,0.0021799081770305
Amazonas,Homens,45-49,2069,0.0016990784397419,0.0014115898565585,0.0018312516122969
Amazonas,Homens,50-54,2069,0.0054677288099507,0.0051033879250613,0.0058383447364541
Amazonas,Homens,55-59,2069,0.0064747146835704,0.0061362591787675,0.0067927808755542
Amazonas,Homens,60-64,2069,0.0142369940862993,0.0133113976675294,0.0145380772707948
Amazonas,Homens,65-69,2069,0.0159619401115158,0.015111714375739,0.0174176338385723
Amazonas,Homens,70-74,2069,0.0229334695674856,0.0210620430484408,0.023957619257464
Amazonas,Homens,75-79,2069,0.0342380810916025,0.0315536603546647,0.0353144972766965
Amazonas,Homens,80-84,2069,0.0487160804779345,0.045513208433364,0.0508561630163713
Amazonas,Homens,85-89,2069,0.140298507999665,0.132608318426328,0.14339074927524
Amazonas,Homens,90+,2069,0.210824363571583,0.202528838002973,0.2143514516024
Amazonas,Homens,0,2070,0.0083877833446434,0.0050459047291391,0.0105687734942114
Amazonas,Homens,1-4,2070,0.0003441018791775,0.0002606258544146,0.0004469698131985
Amazonas,Homens,5-9,2070,8.58910145974401e-05,4.05107869131113e-05,0.0001250175119549
Amazonas,Homens,10-14,2070,0.0002911950858186,0.000257370421874,0.0003251433906802
Amazonas,Homens,15-19,2070,0.0019548719584807,0.0018353242532095,0.0021198531333304
Amazonas,Homens,20-24,2070,0.0061287229278014,0.0059118865320822,0.0062876408976048
Amazonas,Homens,25-29,2070,0.0032432135608448,0.0031195545121216,0.0033588989698266
Amazonas,Homens,30-34,2070,0.0046682038961136,0.0045403114801289,0.0048117008950173
Amazonas,Homens,35-39,2070,0.0028043032559615,0.002568406272879,0.0029727390673957
Amazonas,Homens,40-44,2070,0.0018663866428971,0.0015904900701338,0.0021621681836854
Amazonas,Homens,45-49,2070,0.0016685437225724,0.0013810551393891,0.0018007168951274
Amazonas,Homens,50-54,2070,0.0054489365275251,0.0050845956426357,0.0058195524540284
Amazonas,Homens,55-59,2070,0.0064275666117786,0.0060891111069757,0.0067456328037624
Amazonas,Homens,60-64,2070,0.0142173443218673,0.0132917479030974,0.0145184275063628
Amazonas,Homens,65-69,2070,0.0158700077361688,0.015019782000392,0.0173257014632253
Amazonas,Homens,70-74,2070,0.0228150056934418,0.020943579174397,0.0238391553834203
Amazonas,Homens,75-79,2070,0.0339951444885572,0.0313107237516195,0.0350715606736512
Amazonas,Homens,80-84,2070,0.0482122899595237,0.0450094179149532,0.0503523724979606
Amazonas,Homens,85-89,2070,0.140298507999669,0.132608318426332,0.143390749275244
Amazonas,Homens,90+,2070,0.210824363571583,0.202528838002973,0.2143514516024
Amazonas,Mulheres,0,2020,0.0150146715140331,0.0136376069584658,0.0176051125260219
Amazonas,Mulheres,1-4,2020,0.000806607853691,0.000694865686912,0.0008836054786705
Amazonas,Mulheres,5-9,2020,0.0003125989011106,0.0002760550328481,0.0003348370974889
Amazonas,Mulheres,10-14,2020,0.0003038065683116,0.0002632351602989,0.0003233581106514
Amazonas,Mulheres,15-19,2020,0.0006010291057658,0.0005813476420423,0.00062821415905
Amazonas,Mulheres,20-24,2020,0.0006413642063342,0.0005874112530354,0.000678845007667
Amazonas,Mulheres,25-29,2020,0.0008097290096807,0.0007383695848345,0.0008453083540474
Amazonas,Mulheres,30-34,2020,0.0010891452281635,0.0010447109118041,0.0011531874951894
Amazonas,Mulheres,35-39,2020,0.001442363257753,0.0012756162587779,0.0015719491238442
Amazonas,Mulheres,40-44,2020,0.0019949334733303,0.0019305591464757,0.0021326795418843
Amazonas,Mulheres,45-49,2020,0.0026974809478079,0.0024506880928181,0.0029234014788338
