Ano,faixa_etaria,nMx,nqx,nAx,lx,ndx,nLx,Tx,ex,Local,sexo
2000,0,0.028834,0.028127,0.128739,100000.0,2812.697459,97549.406182,7110218.510425,71.102185,Brasil,Ambos
2000,1-4,0.00115,0.004588,1.524332,97187.302541,445.88215,387645.354108,7012669.104244,72.156227,Brasil,Ambos
2000,5-9,0.000376,0.001881,2.286499,96741.42039,181.924588,483213.449343,6625023.750135,68.481771,Brasil,Ambos
2000,10-14,0.000436,0.002178,2.751711,96559.495802,210.311936,482324.637048,6141810.300793,63.606487,Brasil,Ambos
2000,15-19,0.001266,0.006311,2.8003,96349.183866,608.103078,480408.275043,5659485.663744,58.739321,Brasil,Ambos
2000,20-24,0.001867,0.009291,2.599066,95741.080788,889.524387,476569.714593,5179077.388701,54.09462,Brasil,Ambos
2000,25-29,0.002075,0.010322,2.55367,94851.5564,979.045502,471862.713947,4702507.674108,49.577549,Brasil,Ambos
2000,30-34,0.002466,0.012255,2.578691,93872.510898,1150.396901,466577.087933,4230644.960161,45.067986,Brasil,Ambos
2000,35-39,0.003103,0.015399,2.603728,92722.113997,1427.813771,460189.140291,3764067.872228,40.595147,Brasil,Ambos
2000,40-44,0.004184,0.020716,2.622102,91294.300226,1891.238265,451974.330058,3303878.731937,36.189321,Brasil,Ambos
2000,45-49,0.005814,0.028673,2.628825,89403.061962,2563.424134,440936.981387,2851904.401879,31.899404,Brasil,Ambos
2000,50-54,0.008231,0.040365,2.630031,86839.637827,3505.323047,425890.680979,2410967.420491,27.763444,Brasil,Ambos
2000,55-59,0.011783,0.057314,2.630011,83334.31478,4776.22536,405351.970836,1985076.739512,23.82064,Brasil,Ambos
2000,60-64,0.017283,0.083005,2.622345,78558.08942,6520.721402,377286.424317,1579724.768676,20.109002,Brasil,Ambos
2000,65-69,0.025197,0.118777,2.590844,72037.368019,8556.35961,339573.234798,1202438.34436,16.691869,Brasil,Ambos
2000,70-74,0.03439,0.158769,2.586072,63481.008408,10078.814578,293075.509437,862865.109562,13.592492,Brasil,Ambos
2000,75-79,0.05372,0.237701,2.580194,53402.19383,12693.732678,236294.598624,569789.600125,10.669779,Brasil,Ambos
2000,80-84,0.086478,0.35576,2.509201,40708.461152,14482.441453,167469.456033,333495.0015,8.192277,Brasil,Ambos
2000,85-89,0.133317,0.494482,2.389328,26226.019699,12968.303117,97274.114816,166025.545467,6.330566,Brasil,Ambos
2000,90+,0.192836,1.0,5.185767,13257.716581,13257.716581,68751.430651,68751.430651,5.185767,Brasil,Ambos
2001,0,0.026818,0.026202,0.123086,100000.0,2620.17418,97702.333744,7150279.664045,71.502797,Brasil,Ambos
2001,1-4,0.001059,0.004223,1.528835,97379.82582,411.250582,388503.035213,7052577.330302,72.423392,Brasil,Ambos
2001,5-9,0.000368,0.001839,2.300245,96968.575238,178.34016,484361.401378,6664074.295089,68.724061,Brasil,Ambos
2001,10-14,0.000427,0.002134,2.757542,96790.235079,206.549762,483487.996262,6179712.893711,63.84645,Brasil,Ambos
2001,15-19,0.001273,0.006347,2.804359,96583.685317,613.016958,481572.461488,5696224.897449,58.977092,Brasil,Ambos
2001,20-24,0.001865,0.009283,2.595225,95970.668359,890.848306,477711.052012,5214652.435961,54.335898,Brasil,Ambos
2001,25-29,0.002048,0.010191,2.548721,95079.820053,968.94698,473023.940414,4736941.383949,49.820681,Brasil,Ambos
2001,30-34,0.002405,0.011955,2.575955,94110.873073,1125.080114,467827.120281,4263917.443535,45.307384,Brasil,Ambos
2001,35-39,0.003021,0.014998,2.602957,92985.792959,1394.601974,461586.043206,3796090.323254,40.824412,Brasil,Ambos
2001,40-44,0.004063,0.020121,2.62356,91591.190984,1842.869423,453576.486084,3334504.280049,36.406386,Brasil,Ambos
2001,45-49,0.005694,0.028091,2.630647,89748.321561,2521.122044,442768.179576,2880927.793965,32.100074,Brasil,Ambos
2001,50-54,0.008052,0.039507,2.628988,87227.199517,3446.113781,427965.219296,2438159.614389,27.951827,Brasil,Ambos
2001,55-59,0.011462,0.055797,2.63062,83781.085736,4674.724621,407829.229141,2010194.395094,23.993415,Brasil,Ambos
2001,60-64,0.016904,0.081258,2.624382,79106.361115,6428.003369,380261.325838,1602365.165953,20.255832,Brasil,Ambos
2001,65-69,0.024659,0.116387,2.592665,72678.357746,8458.833624,343028.543729,1222103.840115,16.815237,Brasil,Ambos
2001,70-74,0.033749,0.156054,2.590376,64219.524122,10021.68749,296949.125447,879075.296386,13.688599,Brasil,Ambos
2001,75-79,0.053327,0.236146,2.578767,54197.836632,12798.587914,240000.823577,582126.17094,10.740764,Brasil,Ambos
2001,80-84,0.083957,0.347332,2.515447,41399.248718,14379.283178,171270.150272,342125.347362,8.264047,Brasil,Ambos
2001,85-89,0.132975,0.493936,2.397443,27019.96554,13346.1247,100365.779368,170855.197091,6.323294,Brasil,Ambos
2001,90+,0.193984,1.0,5.155056,13673.84084,13673.84084,70489.417722,70489.417722,5.155056,Brasil,Ambos
2002,0,0.025398,0.024842,0.119095,100000.0,2484.217234,97811.640008,7182440.591596,71.824406,Brasil,Ambos
2002,1-4,0.001003,0.004003,1.532014,97515.782766,390.351723,389099.748561,7084628.951588,72.651101,Brasil,Ambos
2002,5-9,0.000361,0.001802,2.306718,97125.431043,175.0532,485155.687514,6695529.203028,68.936932,Brasil,Ambos
2002,10-14,0.000417,0.002083,2.761085,96950.377843,201.941207,484299.76011,6210373.515513,64.057239,Brasil,Ambos
2002,15-19,0.001269,0.006326,2.807443,96748.436636,612.025705,482400.281688,5726073.755404,59.185181,Brasil,Ambos
2002,20-24,0.001847,0.009195,2.593781,96136.410931,883.998317,478554.961092,5243673.473715,54.544094,Brasil,Ambos
2002,25-29,0.002027,0.010085,2.545802,95252.412614,960.665827,473904.398626,4765118.512623,50.026224,Brasil,Ambos
2002,30-34,0.002349,0.011676,2.572522,94291.746787,1100.973663,468786.144343,4291214.113997,45.509965,Brasil,Ambos
2002,35-39,0.002939,0.014594,2.601699,93190.773124,1360.04479,462692.068528,3822427.969654,41.017236,Brasil,Ambos
2002,40-44,0.003941,0.019521,2.625283,91830.728334,1792.599743,454896.724831,3359735.901126,36.586184,Brasil,Ambos
2002,45-49,0.005579,0.02753,2.631357,90038.12859,2478.776633,444319.306777,2904839.176295,32.262323,Brasil,Ambos
2002,50-54,0.007828,0.038425,2.629254,87559.351957,3364.459684,429820.480249,2460519.869519,28.101166,Brasil,Ambos
2002,55-59,0.01122,0.054647,2.632681,84194.892274,4601.004613,410082.414555,2030699.38927,24.119033,Brasil,Ambos
2002,60-64,0.016556,0.079647,2.625437,79593.887661,6339.377192,382916.188107,1620616.974715,20.361073,Brasil,Ambos
2002,65-69,0.024175,0.114234,2.595137,73254.510469,8368.181968,346148.220627,1237700.786608,16.895899,Brasil,Ambos
2002,70-74,0.033286,0.154091,2.594471,64886.328501,9998.37258,300380.269611,891552.565981,13.740222,Brasil,Ambos
2002,75-79,0.053072,0.235144,2.57886,54887.955921,12906.570215,243191.17012,591172.29637,10.770529,Brasil,Ambos
2002,80-84,0.08263,0.34287,2.51933,41981.385706,14394.157084,174199.770683,347981.12625,8.288939,Brasil,Ambos
2002,85-89,0.13305,0.494389,2.402443,27587.228621,13638.808866,102508.563063,173781.355568,6.299341,Brasil,Ambos
2002,90+,0.195705,1.0,5.10974,13948.419756,13948.419756,71272.792505,71272.792505,5.10974,Brasil,Ambos
2003,0,0.02438,0.023866,0.116227,100000.0,2386.55546,97890.827702,7210356.810769,72.103568,Brasil,Ambos
2003,1-4,0.000938,0.003744,1.534298,97613.44454,365.503938,389552.554283,7112465.983067,72.86359,Brasil,Ambos
2003,5-9,0.000353,0.001761,2.314818,97247.940601,171.26913,485779.814148,6722913.428785,69.131679,Brasil,Ambos
2003,10-14,0.000405,0.002021,2.763531,97076.671472,196.218774,484944.520079,6237133.614637,64.249562,Brasil,Ambos
2003,15-19,0.001254,0.006254,2.812077,96880.452697,605.860257,483076.688137,5752189.094557,59.374094,Brasil,Ambos
2003,20-24,0.001833,0.009122,2.590849,96274.592441,878.263024,479257.093642,5269112.406421,54.730041,Brasil,Ambos
2003,25-29,0.001976,0.00983,2.540546,95396.329417,937.769125,474675.247397,4789855.312779,50.210059,Brasil,Ambos
2003,30-34,0.002271,0.011291,2.573095,94458.560292,1066.556993,469704.36924,4315180.065382,45.683314,Brasil,Ambos
2003,35-39,0.00287,0.014254,2.603911,93392.003299,1331.187505,463770.37212,3845475.696142,41.175642,Brasil,Ambos
2003,40-44,0.003848,0.019066,2.625734,92060.815794,1755.228147,456136.701205,3381705.324022,36.733384,Brasil,Ambos
2003,45-49,0.005455,0.026925,2.632262,90305.587647,2431.461471,445770.874063,2925568.622817,32.396319,Brasil,Ambos
2003,50-54,0.007667,0.037652,2.629583,87874.126176,3308.648939,431527.753993,2479797.748754,28.219885,Brasil,Ambos
2003,55-59,0.010969,0.05346,2.634211,84565.477237,4520.865744,412131.969829,2048269.994761,24.221113,Brasil,Ambos
2003,60-64,0.016295,0.078443,2.627687,80044.611493,6278.975049,385327.36401,1636138.024931,20.440327,Brasil,Ambos
2003,65-69,0.02383,0.112698,2.596684,73765.636444,8313.232172,348848.859295,1250810.660922,16.956549,Brasil,Ambos
2003,70-74,0.032893,0.152418,2.597251,65452.404272,9976.151755,303291.82962,901961.801627,13.780423,Brasil,Ambos
2003,75-79,0.05281,0.23413,2.580226,55476.252517,12988.664895,245951.627016,598669.972007,10.791464,Brasil,Ambos
2003,80-84,0.081977,0.340668,2.521494,42487.587622,14474.16915,176563.617494,352718.344991,8.30168,Brasil,Ambos
2003,85-89,0.132905,0.494141,2.405576,28013.418472,13842.574246,104153.590041,176154.727497,6.288227,Brasil,Ambos
2003,90+,0.196814,1.0,5.080935,14170.844226,14170.844226,72001.137456,72001.137456,5.080935,Brasil,Ambos
2004,0,0.02253,0.022088,0.111007,100000.0,2208.751176,98036.435864,7258744.35015,72.587444,Brasil,Ambos
2004,1-4,0.00088,0.003514,1.538453,97791.248824,343.610771,390319.181194,7160707.914286,73.224424,Brasil,Ambos
2004,5-9,0.000335,0.001673,2.320819,97447.638053,163.057067,486801.330885,6770388.733092,69.477197,Brasil,Ambos
2004,10-14,0.00039,0.001949,2.76993,97284.580986,189.591308,486000.102974,6283587.402206,64.589757,Brasil,Ambos
2004,15-19,0.001229,0.006126,2.811313,97094.989678,594.814704,484173.085462,5797587.299233,59.710468,Brasil,Ambos
2004,20-24,0.00176,0.008762,2.587078,96500.174974,845.55819,480460.608993,5313414.213771,55.061187,Brasil,Ambos
2004,25-29,0.001899,0.009451,2.540896,95654.616784,904.067385,476049.888187,4832953.604778,50.525043,Brasil,Ambos
2004,30-34,0.002183,0.010856,2.574184,94750.5494,1028.594203,471257.566835,4356903.716591,45.982886,Brasil,Ambos
2004,35-39,0.002771,0.013765,2.605456,93721.955197,1290.065175,465520.657648,3885646.149755,41.459295,Brasil,Ambos
2004,40-44,0.003723,0.01845,2.627331,92431.890022,1705.406483,458113.084887,3420125.492107,37.001575,Brasil,Ambos
2004,45-49,0.0053,0.026172,2.633926,90726.483539,2374.475257,448014.233943,2962012.40722,32.647715,Brasil,Ambos
2004,50-54,0.007465,0.036678,2.629398,88352.008282,3240.595243,434077.879876,2513998.173277,28.454341,Brasil,Ambos
2004,55-59,0.010628,0.051835,2.633526,85111.413039,4411.771642,415116.720261,2079920.293402,24.437619,Brasil,Ambos
2004,60-64,0.01576,0.075965,2.630696,80699.641396,6130.308525,388973.641175,1664803.57314,20.629628,Brasil,Ambos
2004,65-69,0.023299,0.110325,2.59939,74569.332872,8226.840196,353097.228893,1275829.931965,17.109311,Brasil,Ambos
2004,70-74,0.032058,0.148838,2.599673,66342.492675,9874.260911,308011.013037,922732.703072,13.908623,Brasil,Ambos
2004,75-79,0.051802,0.230205,2.584556,56468.231764,12999.292218,250942.100998,614721.690035,10.886151,Brasil,Ambos
2004,80-84,0.080757,0.336541,2.525835,43468.939546,14629.076714,181149.944356,363779.589038,8.368725,Brasil,Ambos
2004,85-89,0.131499,0.490481,2.410523,28839.862832,14145.401812,107570.119013,182629.644682,6.332542,Brasil,Ambos
2004,90+,0.195771,1.0,5.108015,14694.46102,14694.46102,75059.525669,75059.525669,5.108015,Brasil,Ambos
2005,0,0.021128,0.020736,0.10704,100000.0,2073.637592,98148.324922,7301539.453653,73.015395,Brasil,Ambos
2005,1-4,0.000817,0.003262,1.541607,97926.362408,319.387433,390920.26975,7203391.128731,73.559264,Brasil,Ambos
2005,5-9,0.000325,0.001624,2.332132,97606.974974,158.535904,487611.922046,6812470.858981,69.794918,Brasil,Ambos
2005,10-14,0.000381,0.001904,2.773892,97448.43907,185.568886,486829.09891,6324858.936935,64.904672,Brasil,Ambos
2005,15-19,0.001215,0.00606,2.809758,97262.870184,589.426573,485023.364378,5838029.838026,60.023212,Brasil,Ambos
2005,20-24,0.001707,0.008498,2.581681,96673.443611,821.526661,481380.50442,5353006.473648,55.372047,Brasil,Ambos
2005,25-29,0.00183,0.009107,2.540401,95851.916949,872.916415,477112.560436,4871625.969228,50.824502,Brasil,Ambos
2005,30-34,0.00211,0.010497,2.575557,94979.000535,996.967477,472477.912046,4394513.408791,46.268263,Brasil,Ambos
2005,35-39,0.002685,0.013342,2.606188,93982.033058,1253.877821,466908.617616,3922035.496746,41.731758,Brasil,Ambos
2005,40-44,0.003608,0.017889,2.62745,92728.155237,1658.833703,459705.110159,3455126.879129,37.260818,Brasil,Ambos
2005,45-49,0.005133,0.025358,2.636133,91069.321534,2309.31241,449887.70134,2995421.76897,32.891667,Brasil,Ambos
2005,50-54,0.007301,0.035886,2.630665,88760.009124,3185.227716,436253.174815,2545534.06763,28.67884,Brasil,Ambos
2005,55-59,0.010339,0.050459,2.631165,85574.781408,4317.992782,417645.292683,2109280.892814,24.648394,Brasil,Ambos
2005,60-64,0.015196,0.073342,2.632783,81256.788626,5959.530695,392176.442202,1691635.600132,20.818391,Brasil,Ambos
2005,65-69,0.022765,0.107936,2.602876,75297.257931,8127.275385,357004.202856,1299459.15793,17.257722,Brasil,Ambos
2005,70-74,0.031265,0.145421,2.601998,67169.982545,9767.940591,312426.369418,942454.955073,14.030895,Brasil,Ambos
2005,75-79,0.050778,0.226204,2.589453,57402.041954,12984.554608,255710.334128,630028.585656,10.975717,Brasil,Ambos
2005,80-84,0.07981,0.33333,2.52957,44417.487346,14805.67687,185511.045386,374318.251528,8.427272,Brasil,Ambos
2005,85-89,0.129997,0.486511,2.415264,29611.810476,14406.48604,110822.086026,188807.206142,6.376078,Brasil,Ambos
2005,90+,0.194977,1.0,5.128803,15205.324436,15205.324436,77985.120116,77985.120116,5.128803,Brasil,Ambos
2006,0,0.019392,0.01906,0.102119,100000.0,1906.013932,98288.625834,7349135.505528,73.491355,Brasil,Ambos
2006,1-4,0.000762,0.003043,1.545521,98093.986068,298.502184,391643.276933,7250846.879693,73.917344,Brasil,Ambos
2006,5-9,0.000316,0.001576,2.341934,97795.483884,154.146287,488567.688405,6859203.60276,70.138245,Brasil,Ambos
2006,10-14,0.000372,0.001858,2.778401,97641.337596,181.3729,487803.750121,6370635.914355,65.245275,Brasil,Ambos
2006,15-19,0.001205,0.006009,2.810435,97459.964696,585.643656,486017.51863,5882832.164234,60.361526,Brasil,Ambos
2006,20-24,0.00167,0.008316,2.57937,96874.32104,805.608663,482421.525034,5396814.645604,55.709445,Brasil,Ambos
2006,25-29,0.001793,0.008928,2.539875,96068.712377,857.69047,478233.535858,4914393.12057,51.154981,Brasil,Ambos
2006,30-34,0.002059,0.010243,2.572731,95211.021907,975.218736,473687.991194,4436159.584712,46.592921,Brasil,Ambos
2006,35-39,0.002596,0.012898,2.60473,94235.803171,1215.462645,468267.654105,3962471.593518,42.048473,Brasil,Ambos
2006,40-44,0.003493,0.017322,2.627547,93020.340526,1611.264503,461279.053262,3494203.939413,37.56387,Brasil,Ambos
2006,45-49,0.004958,0.024503,2.636553,91409.076024,2239.770525,451751.800163,3032924.886151,33.179691,Brasil,Ambos
2006,50-54,0.00707,0.034766,2.632488,89169.305498,3100.067625,438507.081506,2581173.085988,28.946879,Brasil,Ambos
2006,55-59,0.010051,0.049084,2.630387,86069.237874,4224.639485,420335.429162,2142666.004482,24.894678,Brasil,Ambos
2006,60-64,0.014617,0.07064,2.633269,81844.598389,5781.503029,395539.731403,1722330.575321,21.043913,Brasil,Ambos
2006,65-69,0.022054,0.104742,2.606681,76063.09536,7966.981473,361247.95151,1326790.843918,17.443293,Brasil,Ambos
2006,70-74,0.03041,0.141731,2.605583,68096.113887,9651.330236,317371.262595,965542.892408,14.179119,Brasil,Ambos
2006,75-79,0.04962,0.22167,2.597035,58444.783651,12955.459193,261092.398716,648171.629813,11.090325,Brasil,Ambos
2006,80-84,0.079579,0.332479,2.527645,45489.324457,15124.266198,190054.06709,387079.231097,8.509232,Brasil,Ambos
2006,85-89,0.125572,0.474401,2.423934,30365.058259,14405.216161,114716.507574,197025.164007,6.488549,Brasil,Ambos
2006,90+,0.193902,1.0,5.157235,15959.842099,15959.842099,82308.656433,82308.656433,5.157235,Brasil,Ambos
2007,0,0.018208,0.017914,0.098755,100000.0,1791.437729,98385.475363,7373352.745387,73.733527,Brasil,Ambos
2007,1-4,0.000724,0.002891,1.548197,98208.562271,283.946528,392138.068205,7274967.270024,74.076711,Brasil,Ambos
2007,5-9,0.000313,0.001562,2.350771,97924.615743,152.963722,489217.842854,6882829.20182,70.287018,Brasil,Ambos
2007,10-14,0.000368,0.001837,2.779609,97771.65202,179.633116,488459.404435,6393611.358965,65.393304,Brasil,Ambos
2007,15-19,0.001201,0.00599,2.813544,97592.018905,584.529341,486682.046995,5905151.954531,60.508554,Brasil,Ambos
2007,20-24,0.001676,0.008348,2.57883,97007.489563,809.857636,483076.644416,5418469.907535,55.856202,Brasil,Ambos
2007,25-29,0.001783,0.008876,2.535976,96197.631928,853.888777,478884.157301,4935393.263119,51.304727,Brasil,Ambos
2007,30-34,0.002028,0.010092,2.569985,95343.743151,962.187408,474380.585693,4456509.105819,46.741495,Brasil,Ambos
2007,35-39,0.002546,0.012653,2.60569,94381.555743,1194.231436,469048.418262,3982128.520126,42.191808,Brasil,Ambos
2007,40-44,0.003456,0.017137,2.62687,93187.324307,1596.955011,462146.83927,3513080.101864,37.69912,Brasil,Ambos
2007,45-49,0.004846,0.023954,2.63621,91590.369297,2193.945976,452765.818033,3050933.262593,33.310634,Brasil,Ambos
2007,50-54,0.006974,0.034306,2.634088,89396.423321,3066.789432,439726.36126,2598167.444561,29.063438,Brasil,Ambos
2007,55-59,0.009889,0.048314,2.630768,86329.633889,4170.939258,421766.248734,2158441.0833,25.002319,Brasil,Ambos
2007,60-64,0.014423,0.069734,2.633524,82158.694632,5729.271178,397235.289125,1736674.834567,21.138053,Brasil,Ambos
2007,65-69,0.021684,0.103074,2.607604,76429.423454,7877.903856,363300.052479,1339439.545442,17.525182,Brasil,Ambos
2007,70-74,0.030029,0.140079,2.607179,68551.519598,9602.622253,319780.241378,976139.492963,14.239502,Brasil,Ambos
2007,75-79,0.048976,0.219135,2.60111,58948.897344,12917.783406,263756.14701,656359.251585,11.134377,Brasil,Ambos
2007,80-84,0.079619,0.332625,2.527917,46031.113939,15311.089233,192305.287812,392603.104575,8.529081,Brasil,Ambos
2007,85-89,0.124154,0.470469,2.4268,30720.024705,14452.804226,116410.164713,200297.816763,6.520106,Brasil,Ambos
2007,90+,0.193917,1.0,5.156852,16267.22048,16267.22048,83887.65205,83887.65205,5.156852,Brasil,Ambos
2008,0,0.017268,0.017002,0.096077,100000.0,1700.239562,98463.114767,7396174.675552,73.961747,Brasil,Ambos
2008,1-4,0.000688,0.002746,1.550328,98299.760438,269.958727,392537.73137,7297711.560784,74.239363,Brasil,Ambos
2008,5-9,0.000303,0.001516,2.359381,98029.801712,148.584795,489756.652779,6905173.829414,70.439537,Brasil,Ambos
2008,10-14,0.000363,0.001815,2.784051,97881.216916,177.626961,489012.47235,6415417.176635,65.542883,Brasil,Ambos
2008,15-19,0.00119,0.005937,2.818969,97703.589955,580.046932,487252.849527,5926404.704285,60.65698,Brasil,Ambos
2008,20-24,0.001699,0.008462,2.581178,97123.543023,821.862999,483629.774894,5439151.854758,56.002404,Brasil,Ambos
2008,25-29,0.001788,0.0089,2.531867,96301.680023,857.049145,479393.089025,4955522.079864,51.458314,Brasil,Ambos
2008,30-34,0.002016,0.010031,2.566921,95444.630878,957.365917,474893.807193,4476128.990839,46.897651,Brasil,Ambos
2008,35-39,0.002515,0.012501,2.604818,94487.264962,1181.15725,469607.238603,4001235.183646,42.34682,Brasil,Ambos
2008,40-44,0.003419,0.016958,2.625665,93306.107712,1582.264959,462773.710758,3531627.945042,37.849912,Brasil,Ambos
2008,45-49,0.004758,0.023523,2.635929,91723.842752,2157.638929,453518.402283,3068854.234284,33.457541,Brasil,Ambos
2008,50-54,0.006885,0.033876,2.634647,89566.203823,3034.100161,440654.302131,2615335.832002,29.20003,Brasil,Ambos
2008,55-59,0.009727,0.047538,2.629125,86532.103662,4113.582166,422907.730501,2174681.529871,25.1315,Brasil,Ambos
2008,60-64,0.014104,0.068244,2.634035,82418.521496,5624.585635,398785.03372,1751773.79937,21.254613,Brasil,Ambos
2008,65-69,0.021313,0.101399,2.610202,76793.93586,7786.842671,365360.700284,1352988.765649,17.618432,Brasil,Ambos
2008,70-74,0.029624,0.13832,2.608497,69007.09319,9545.042569,322208.470433,987628.065365,14.311979,Brasil,Ambos
2008,75-79,0.048247,0.216238,2.604077,59462.050621,12857.958611,266503.575388,665419.594932,11.19066,Brasil,Ambos
2008,80-84,0.079092,0.330865,2.531514,46604.09201,15419.641904,194957.283,398916.019544,8.559678,Brasil,Ambos
2008,85-89,0.123782,0.469454,2.428056,31184.450106,14639.651614,118269.890447,203958.736544,6.540399,Brasil,Ambos
2008,90+,0.19308,1.0,5.179202,16544.798493,16544.798493,85688.846097,85688.846097,5.179202,Brasil,Ambos
2009,0,0.016443,0.016201,0.093725,100000.0,1620.119686,98531.725924,7414094.983994,74.14095,Brasil,Ambos
2009,1-4,0.000661,0.002639,1.552199,98379.880314,259.615725,392884.033584,7315563.25807,74.360359,Brasil,Ambos
2009,5-9,0.000295,0.001472,2.366988,98120.264588,144.421778,490221.058607,6922679.224486,70.553002,Brasil,Ambos
2009,10-14,0.000361,0.001805,2.78933,97975.842811,176.851538,489488.25362,6432458.165879,65.653512,Brasil,Ambos
2009,15-19,0.001186,0.005913,2.822463,97798.991273,578.275928,487735.739243,5942969.912259,60.76719,Brasil,Ambos
2009,20-24,0.001719,0.008558,2.581078,97220.715344,832.058277,484090.893017,5455234.173015,56.11185,Brasil,Ambos
2009,25-29,0.00178,0.008861,2.527746,96388.657067,854.124814,479831.671769,4971143.279998,51.573945,Brasil,Ambos
2009,30-34,0.001999,0.009946,2.565111,95534.532253,950.208084,475359.01014,4491311.608229,47.012441,Brasil,Ambos
2009,35-39,0.002482,0.012338,2.603678,94584.324169,1166.967179,470125.191149,4015952.598089,42.458966,Brasil,Ambos
2009,40-44,0.003371,0.016719,2.625749,93417.35699,1561.855026,463378.548317,3545827.40694,37.956837,Brasil,Ambos
2009,45-49,0.004695,0.023217,2.63667,91855.501964,2132.570615,454237.541015,3082448.858623,33.557585,Brasil,Ambos
2009,50-54,0.006808,0.033499,2.635178,89722.931349,3005.627351,441506.881773,2628211.317608,29.292526,Brasil,Ambos
2009,55-59,0.009616,0.047006,2.628672,86717.303998,4076.269863,423920.346718,2186704.435835,25.216472,Brasil,Ambos
2009,60-64,0.013899,0.067283,2.634,82641.034135,5560.356863,400049.368537,1762784.089117,21.330615,Brasil,Ambos
2009,65-69,0.021022,0.100086,2.611636,77080.677272,7714.732078,366977.797111,1362734.72058,17.67933,Brasil,Ambos
2009,70-74,0.029309,0.136952,2.609646,69365.945194,9499.788642,324121.864467,995756.923469,14.355127,Brasil,Ambos
2009,75-79,0.047702,0.214065,2.60605,59866.156552,12815.277168,268651.646579,671635.059001,11.218944,Brasil,Ambos
2009,80-84,0.078568,0.329133,2.536383,47050.879384,15485.999569,197102.827784,402983.412422,8.564843,Brasil,Ambos
2009,85-89,0.124624,0.471852,2.427623,31564.879815,14893.958708,119511.518916,205880.584638,6.522457,Brasil,Ambos
2009,90+,0.19302,1.0,5.180821,16670.921107,16670.921107,86369.065722,86369.065722,5.180821,Brasil,Ambos
2010,0,0.015198,0.014991,0.090172,100000.0,1499.097287,98636.078914,7436042.591971,74.360426,Brasil,Ambos
2010,1-4,0.00063,0.002518,1.555026,98500.902713,247.994454,393397.270816,7337406.513057,74.490754,Brasil,Ambos
2010,5-9,0.000285,0.001423,2.373021,98252.90826,139.838965,490897.187344,6944009.242241,70.674847,Brasil,Ambos
2010,10-14,0.000354,0.00177,2.797888,98113.069295,173.65131,490182.946822,6453112.054897,65.772196,Brasil,Ambos
2010,15-19,0.001194,0.005957,2.826995,97939.417985,583.390157,488429.379922,5962929.108074,60.883853,Brasil,Ambos
2010,20-24,0.001723,0.008577,2.577656,97356.027827,835.004667,484757.470278,5474499.728152,56.231749,Brasil,Ambos
2010,25-29,0.001764,0.008782,2.525827,96521.02316,847.657864,480507.863315,4989742.257874,51.695911,Brasil,Ambos
2010,30-34,0.001985,0.009875,2.56389,95673.365297,944.780249,476065.23784,4509234.394559,47.131554,Brasil,Ambos
2010,35-39,0.002445,0.012155,2.601936,94728.585047,1151.427671,470881.727729,4033169.156719,42.576052,Brasil,Ambos
2010,40-44,0.003317,0.016457,2.626038,93577.157376,1539.975457,464229.943124,3562287.42899,38.067917,Brasil,Ambos
2010,45-49,0.004629,0.022894,2.636501,92037.181919,2107.070935,455205.848642,3098057.485866,33.660934,Brasil,Ambos
2010,50-54,0.00669,0.03293,2.636229,89930.110985,2961.387988,442650.513226,2642851.637224,29.387839,Brasil,Ambos
2010,55-59,0.009517,0.046537,2.629828,86968.722996,4047.22434,425250.997005,2200201.123998,25.298763,Brasil,Ambos
2010,60-64,0.013722,0.06645,2.632656,82921.498656,5510.134484,401563.109256,1774950.126993,21.405186,Brasil,Ambos
2010,65-69,0.020637,0.098347,2.617115,77411.364172,7613.209831,368915.414683,1373387.017737,17.741413,Brasil,Ambos
2010,70-74,0.029592,0.138189,2.610773,69798.15434,9645.325571,325945.895315,1004471.603054,14.391091,Brasil,Ambos
2010,75-79,0.047214,0.212046,2.600225,60152.828769,12755.188045,270154.565438,678525.707739,11.28003,Brasil,Ambos
2010,80-84,0.076763,0.322863,2.540657,47397.640724,15302.933112,199353.037274,408371.142301,8.615854,Brasil,Ambos
2010,85-89,0.123653,0.469477,2.436982,32094.707612,15067.724354,121854.694914,209018.105027,6.512541,Brasil,Ambos
2010,90+,0.195346,1.0,5.119134,17026.983259,17026.983259,87163.410113,87163.410113,5.119134,Brasil,Ambos
2011,0,0.014958,0.014757,0.089485,100000.0,1475.702742,98656.35033,7453670.590528,74.536706,Brasil,Ambos
2011,1-4,0.000603,0.002407,1.555572,98524.297258,237.111739,393517.586549,7355014.240197,74.651781,Brasil,Ambos
2011,5-9,0.000275,0.001377,2.382262,98287.185519,135.292555,491081.767153,6961496.653648,70.828121,Brasil,Ambos
2011,10-14,0.000353,0.001764,2.812518,98151.892964,173.178064,490380.640905,6470414.886495,65.922467,Brasil,Ambos
2011,15-19,0.001239,0.006179,2.828245,97978.7149,605.434804,488578.718517,5980034.24559,61.034014,Brasil,Ambos
2011,20-24,0.001728,0.008605,2.567852,97373.280096,837.902729,484828.496753,5491455.527073,56.395918,Brasil,Ambos
2011,25-29,0.001746,0.008693,2.523911,96535.377367,839.200683,480598.950911,5006627.03032,51.863132,Brasil,Ambos
2011,30-34,0.001973,0.009816,2.563208,95696.176684,939.323773,476191.946294,4526028.079409,47.295809,Brasil,Ambos
