Local,Sexo,faixa_etaria,RMSE,MAPE,MAE
Brasil,Homens,20-24,0.000170433212188,4.336541152954848,0.0001184007851654
Brasil,Homens,25-29,0.0016217770503806,91.27804627147982,0.0016166692349251
Brasil,Homens,30-34,0.001630400589032,89.91424482032959,0.001627958456634
Brasil,Homens,35-39,0.0018009582903439,85.1155367041104,0.0017989111917676
Brasil,Homens,40-44,0.0021294836460702,76.53610490466416,0.0021263181148267
Brasil,Homens,45-49,0.0027339641667387,69.43856444536527,0.0027299132404602
Brasil,Homens,50-54,0.0036160736017698,61.64319434901744,0.0036140642447595
Brasil,Homens,55-59,0.0046401998932601,52.84776139838557,0.0046360998294926
Brasil,Homens,60-64,0.0060179281106973,45.03989036350792,0.0060149072243411
Brasil,Homens,65-69,0.0079470371669471,40.32556682217464,0.0079463443237152
Brasil,Homens,70-74,0.0086606353027055,29.166445661595965,0.0086521430051154
Brasil,Homens,75-79,0.0011308383708218,1.8236298030847664,0.0009693246236618
Brasil,Homens,80-84,0.0122809630447239,15.820276267129998,0.0122740548625191
Brasil,Homens,85-89,0.0045333480183398,2.9774490204395643,0.0040584234067453
Brasil,Homens,90+,0.008204099188536,3.490528848950789,0.0073881621452982
Ceará,Ambos,0,0.0041758196764535,38.756911441633946,0.0041358037516604
Ceará,Ambos,1-4,0.0003951237462492,126.03558049476428,0.000394636763216
Ceará,Ambos,5-9,0.0002190116202832,145.2764700558953,0.0002184270483609
Ceará,Ambos,10-14,0.0002907924201468,138.73410536091194,0.0002904004345983
Ceará,Ambos,15-19,0.001255579975009,112.8757093267352,0.0012245862736596
Ceará,Ambos,20-24,0.0002404175352282,10.752399710155228,0.0002157288346827
Ceará,Ambos,25-29,0.0002772976186893,11.022377758287568,0.000211346535731
Ceará,Ambos,30-34,0.0002168713001907,8.555669795574056,0.0001786699895096
Ceará,Ambos,35-39,0.0014889530268471,88.53220000855947,0.0014810145961154
Ceará,Ambos,40-44,0.0017897865522535,82.91117365476104,0.0017851617616839
Ceará,Ambos,45-49,0.0021979823667615,75.74046180690547,0.0021964492830746
Ceará,Ambos,50-54,0.0028683144150318,69.81477571770056,0.0028665601313869
Ceará,Ambos,55-59,0.0004291700080601,5.091650267808684,0.0004013721712434
Ceará,Ambos,60-64,0.0048774714940384,54.707514511131485,0.0048768063954948
Ceará,Ambos,65-69,0.0004023766524081,1.8262189090012175,0.0003136636974062
Ceará,Ambos,70-74,0.0075334717870017,36.85157534698432,0.0075284270615317
Ceará,Ambos,75-79,0.0013475760918891,2.723842403550323,0.0011163881624067
Ceará,Ambos,80-84,0.0131464985962381,21.384238720524824,0.0131194475612827
Ceará,Ambos,85-89,0.0041552699990928,3.422071467621248,0.0039801702622275
Ceará,Ambos,90+,0.0181830925647711,10.522796527810865,0.0176438059846021
Ceará,Mulheres,0,0.003682910177742,37.25075282810112,0.0036601436806204
Ceará,Mulheres,1-4,0.0003566447084446,127.32324109863092,0.0003557747617857
Ceará,Mulheres,5-9,0.0001919464998454,154.32647670278322,0.0001912553861758
Ceará,Mulheres,10-14,0.0002349322342573,151.3280985048066,0.0002341483564598
Ceará,Mulheres,15-19,0.0004168395735441,136.5320476442149,0.0004154756446308
Ceará,Mulheres,20-24,0.0004847490055685,139.4870003926817,0.0004843015124644
Ceará,Mulheres,25-29,0.0004978833083432,125.13053093160735,0.0004977339752514
Ceará,Mulheres,30-34,0.0006449130179321,116.33658278479804,0.0006441117009132
Ceará,Mulheres,35-39,0.0008849615107562,114.50948619416354,0.000883206620683
Ceará,Mulheres,40-44,0.0011894231729271,101.38937774953384,0.0011888517497314
Ceará,Mulheres,45-49,0.0014630184872475,83.62131596852616,0.0014604450379979
Ceará,Mulheres,50-54,0.0021101915602297,80.04930791390366,0.0021085348783636
Ceará,Mulheres,55-59,0.0001058476918718,1.7843867991629891,9.879331148875731e-05
Ceará,Mulheres,60-64,0.004018463386481,60.77683720961582,0.0040181348899123
Ceará,Mulheres,65-69,0.0003878306049243,2.008293644129695,0.0002751902401985
Ceará,Mulheres,70-74,0.0064813075887947,41.03980890295505,0.0064798443556887
Ceará,Mulheres,75-79,0.0010777732269606,2.618998680228472,0.0009056411802347
Ceará,Mulheres,80-84,0.0124754405352943,22.99933464419625,0.0124536418221684
Ceará,Mulheres,85-89,0.0043086624446623,3.724234578107344,0.0040592760710874
Ceará,Mulheres,90+,0.0237306455713257,14.985878456629669,0.0235041088979415
Ceará,Homens,0,0.0046231499252935,39.70768873278535,0.0045629457807935
Ceará,Homens,1-4,0.0004343977579098,125.63888139477082,0.0004332785284636
Ceará,Homens,5-9,0.0002429450858709,137.08881528223077,0.0002423739163902
Ceará,Homens,10-14,8.495702441078858e-05,16.940842656702184,7.91789573406212e-05
Ceará,Homens,15-19,0.0019738761891173,99.48419321823552,0.0019040925794632
Ceará,Homens,20-24,0.0004581103226605,11.28625287039104,0.0003844541026298
Ceará,Homens,25-29,0.0004833763271442,9.926807614389835,0.0003065032558082
Ceará,Homens,30-34,0.0003610878126962,8.260717433315532,0.0002722099378814
Ceará,Homens,35-39,0.0019670075655062,71.14142910959657,0.0019447550266371
Ceará,Homens,40-44,0.0005306982675371,10.041175214522656,0.0004618566105502
Ceará,Homens,45-49,0.0029005980145427,68.304458981998,0.0028993033977732
Ceará,Homens,50-54,0.0004164979971477,4.815284289811426,0.0003754077058592
Ceará,Homens,55-59,0.0043292211364727,53.80797447722324,0.0043270924268123
Ceará,Homens,60-64,0.0002902131281403,1.7663785202431608,0.0002593415727951
Ceará,Homens,65-69,0.0004636079101013,1.8250841247700629,0.0003890354318157
Ceará,Homens,70-74,0.0085718427029741,32.60309497259669,0.0085579020935644
Ceará,Homens,75-79,0.0018206036765375,3.0321210167214967,0.0014991145372434
Ceará,Homens,80-84,0.013903202427878,19.32000654948679,0.0138654528318596
Ceará,Homens,85-89,0.0033768007889464,2.5954223248281125,0.0033031239779852
Ceará,Homens,90+,0.0060328525858017,2.7231761144053346,0.0050727339068512
Centro-Oeste,Ambos,0,0.0038811213207317,38.046762547243965,0.003880483692487
Centro-Oeste,Ambos,1-4,0.0004241387266837,122.10782115670018,0.0004232909069192
Centro-Oeste,Ambos,5-9,0.0002015205651435,147.1234738826563,0.0002014212923312
Centro-Oeste,Ambos,10-14,0.0002669896539178,142.75291191555203,0.0002663500836139
Centro-Oeste,Ambos,15-19,0.0001475247861279,9.281867278472802,0.0001125201429861
Centro-Oeste,Ambos,20-24,0.0001768480664565,8.607915370197713,0.0001420528215708
Centro-Oeste,Ambos,25-29,0.0001410133904747,7.500978771852355,0.0001215581002461
Centro-Oeste,Ambos,30-34,0.0011345773519589,96.09980456899066,0.0011296064940271
Centro-Oeste,Ambos,35-39,0.001353920340823,92.69759399547348,0.001350441156128
Centro-Oeste,Ambos,40-44,0.0015897311114799,80.17939227582946,0.001583711026408
Centro-Oeste,Ambos,45-49,0.0021041736092427,74.9960092180035,0.0020988851746698
Centro-Oeste,Ambos,50-54,0.0028044060843577,67.6881688949288,0.0028010377941559
Centro-Oeste,Ambos,55-59,0.0034951517075409,55.251500992752334,0.0034835389242185
Centro-Oeste,Ambos,60-64,0.0049126023045702,50.55311090659016,0.0049096382752974
Centro-Oeste,Ambos,65-69,0.0060430740158341,39.36628561463012,0.006036642203895
Centro-Oeste,Ambos,70-74,0.0070095554942179,31.03905901361103,0.0069842136399414
Centro-Oeste,Ambos,75-79,0.0091159470453736,23.516113680314845,0.009087265616022
Centro-Oeste,Ambos,80-84,0.0127347601747747,19.373242713320177,0.0127328177467374
Centro-Oeste,Ambos,85-89,0.0030574218155707,2.1195711599068408,0.0025739161582006
Centro-Oeste,Ambos,90+,0.0105949201963724,5.2352420782928215,0.0102884972435624
Centro-Oeste,Mulheres,0,0.003412300929496,36.19077488191944,0.0034039946464329
Centro-Oeste,Mulheres,1-4,0.0003972126887285,122.29404087461688,0.0003963855113279
Centro-Oeste,Mulheres,5-9,0.0001899246107113,153.5847694784899,0.0001899076314911
Centro-Oeste,Mulheres,10-14,0.0002229249960202,148.81811542185693,0.0002224543216871
Centro-Oeste,Mulheres,15-19,9.11709550694326e-05,16.443361270006385,8.484523284496711e-05
Centro-Oeste,Mulheres,20-24,0.0004616002870366,132.6475543099272,0.0004610954444302
Centro-Oeste,Mulheres,25-29,0.0005080686684769,126.76324766121492,0.0005077773255483
Centro-Oeste,Mulheres,30-34,0.0006592767085535,117.24496165101132,0.0006585024514367
Centro-Oeste,Mulheres,35-39,0.0008927800742583,111.4721109888646,0.0008915800347753
Centro-Oeste,Mulheres,40-44,0.00109278684885,89.84411470717284,0.001087458455908
Centro-Oeste,Mulheres,45-49,0.0015650299768134,86.51867319980437,0.0015635080083832
Centro-Oeste,Mulheres,50-54,0.0021603665943289,78.46335266062479,0.0021593704254981
Centro-Oeste,Mulheres,55-59,0.0027345916186187,62.520327916721406,0.0027281882494613
Centro-Oeste,Mulheres,60-64,0.0039156046935426,55.62761550321454,0.003912170781978
Centro-Oeste,Mulheres,65-69,0.0049633352070833,43.04300484261987,0.0049591765237697
Centro-Oeste,Mulheres,70-74,0.0063809568189533,36.8338164276013,0.0063711079362775
Centro-Oeste,Mulheres,75-79,0.0084475301006098,26.209173509579976,0.0084262993370936
Centro-Oeste,Mulheres,80-84,0.0115621331027878,19.74068248577338,0.0115524335379938
Centro-Oeste,Mulheres,85-89,0.005355410048425,4.047059940637685,0.0046735116080029
Centro-Oeste,Mulheres,90+,0.0056916662430379,3.0073045868201422,0.0056537347194603
Centro-Oeste,Homens,0,0.0014672882170969,10.31475095763659,0.0014269419838664
Centro-Oeste,Homens,1-4,0.000449246694948,121.89302199009258,0.0004482912102983
Centro-Oeste,Homens,5-9,0.0002131719682738,142.69606648104192,0.0002128793265579
Centro-Oeste,Homens,10-14,0.0003080210956644,137.98601153750892,0.0003071839358502
Centro-Oeste,Homens,15-19,0.0002396785598247,9.245597251722298,0.0001761163968081
Centro-Oeste,Homens,20-24,0.0004124448597442,12.293344513242314,0.0003403819910341
Centro-Oeste,Homens,25-29,0.000379047854073,12.803738957089031,0.0003406361352519
Centro-Oeste,Homens,30-34,0.0015050392400093,79.93385657124624,0.0014907076966281
Centro-Oeste,Homens,35-39,0.0017605219638709,80.47394347875097,0.0017538338098766
Centro-Oeste,Homens,40-44,0.0020403558255207,72.25102516307815,0.0020330694527948
Centro-Oeste,Homens,45-49,0.0025807125629823,66.0029686213163,0.0025682983442455
Centro-Oeste,Homens,50-54,0.0033957190908749,59.766050157714034,0.0033879989619963
Centro-Oeste,Homens,55-59,0.0042223467290521,49.711950965599456,0.0042025956164992
Centro-Oeste,Homens,60-64,0.0059874205661054,47.35744185134935,0.0059855069234048
Centro-Oeste,Homens,65-69,0.0070879010032091,36.09919678632437,0.007077598434049
Centro-Oeste,Homens,70-74,0.0076905158367613,26.98109087587707,0.0076469427865088
Centro-Oeste,Homens,75-79,0.009855956924703,21.283551621613785,0.0098222060196138
Centro-Oeste,Homens,80-84,0.0134015551038646,17.856976140727628,0.0134001838621006
Centro-Oeste,Homens,85-89,0.0035291248812209,2.318740325308775,0.0030509090233467
Centro-Oeste,Homens,90+,0.0196038628336183,9.088858123525362,0.0189233154823899
Distrito Federal,Ambos,0,0.0022322141832687,18.17368630540876,0.0019782541833272
Distrito Federal,Ambos,1-4,0.0003436610231086,141.17062034858506,0.0003432153756883
Distrito Federal,Ambos,5-9,0.0001534047096007,150.63938469495156,0.0001531571745863
Distrito Federal,Ambos,10-14,7.792706115965974e-05,25.119636294941262,6.569528970536298e-05
Distrito Federal,Ambos,15-19,0.0001502633743731,11.838830622655664,0.0001087005596546
Distrito Federal,Ambos,20-24,0.0002304813073566,16.38314501398764,0.0001979250853668
Distrito Federal,Ambos,25-29,0.0007454551916979,107.07273267584694,0.0007431075490786
Distrito Federal,Ambos,30-34,0.0007872364278425,93.20616403733897,0.0007770742588854
Distrito Federal,Ambos,35-39,0.0011315685526452,107.012263838765,0.0011309189819954
Distrito Federal,Ambos,40-44,0.0012834622981875,87.94421004248244,0.0012784761165527
Distrito Federal,Ambos,45-49,0.0017319966177812,77.11631970227974,0.0017227807676624
Distrito Federal,Ambos,50-54,0.0023133887997156,69.83797495478386,0.002307005870681
Distrito Federal,Ambos,55-59,0.0031568465952386,62.53946417046557,0.0031491904049762
Distrito Federal,Ambos,60-64,0.0040948283324261,53.70040999571727,0.0040937958816541
Distrito Federal,Ambos,65-69,0.0056137212794458,46.13590454245406,0.0056095453746466
Distrito Federal,Ambos,70-74,0.0053693765555804,26.90238463428949,0.0052409161069556
Distrito Federal,Ambos,75-79,0.0087953160088403,26.14488754657341,0.0087469138785504
Distrito Federal,Ambos,80-84,0.0112397467687739,19.387610621486875,0.0112192749942106
Distrito Federal,Ambos,85-89,0.0076107273179331,5.832294270375585,0.0064696635844291
Distrito Federal,Ambos,90+,0.0097628130525337,4.960323697059334,0.0090075787833867
Distrito Federal,Mulheres,0,0.0035280410491107,40.48543842978309,0.0032429636067908
Distrito Federal,Mulheres,1-4,0.0003111154365588,147.86187012626507,0.0003108565134129
Distrito Federal,Mulheres,5-9,3.304269305593174e-05,14.201674640848408,2.5785991776818163e-05
Distrito Federal,Mulheres,10-14,3.7410373933648486e-05,14.723409625959173,3.2831363226242565e-05
Distrito Federal,Mulheres,15-19,3.741644467009852e-05,8.592197305117224,3.305325346474331e-05
Distrito Federal,Mulheres,20-24,0.0001031041924995,18.53638141905153,8.017595307769163e-05
Distrito Federal,Mulheres,25-29,5.3582001737658455e-05,9.897109620255817,4.998782176596421e-05
Distrito Federal,Mulheres,30-34,0.000476615295596,120.32406370376856,0.0004729157339646
Distrito Federal,Mulheres,35-39,0.0007039060091454,123.21155978774816,0.000702734958458
Distrito Federal,Mulheres,40-44,0.0008799577486655,98.14726078614116,0.0008738307012282
Distrito Federal,Mulheres,45-49,0.0013121444085179,87.23870842747405,0.0013066746151151
Distrito Federal,Mulheres,50-54,0.001763784929585,75.74299328206324,0.0017554541050856
Distrito Federal,Mulheres,55-59,0.002380373242915,64.90638724877927,0.0023652195218917
Distrito Federal,Mulheres,60-64,0.000335334815467,4.181670375449947,0.0003103416339676
Distrito Federal,Mulheres,65-69,0.0047589315988533,52.0849530492228,0.004749646408293
Distrito Federal,Mulheres,70-74,0.0057826247625,40.32880802110254,0.0057717621840681
Distrito Federal,Mulheres,75-79,0.0081122228550846,29.802897467536404,0.0080922859145241
Distrito Federal,Mulheres,80-84,0.0105539618368454,20.723900531368457,0.0105283261855783
Distrito Federal,Mulheres,85-89,0.009211114361313,8.01545035711981,0.0085479522934794
Distrito Federal,Mulheres,90+,0.0130493659615768,6.38084626410216,0.01098624250959
Distrito Federal,Homens,0,0.0024582266001419,19.610991366443603,0.0023489514331781
Distrito Federal,Homens,1-4,0.0003797360145615,138.57745711892667,0.0003782414834156
Distrito Federal,Homens,5-9,0.0001333758520716,134.37897599661207,0.0001330341834517
Distrito Federal,Homens,10-14,0.0002237650634797,131.97870394249344,0.0002159632357745
Distrito Federal,Homens,15-19,0.0003178220543039,15.452127989385328,0.0002301151108597
Distrito Federal,Homens,20-24,0.0011878531963646,89.29439345956254,0.0011725378615609
Distrito Federal,Homens,25-29,0.0010453402133566,89.10696330230559,0.0010381831396182
Distrito Federal,Homens,30-34,0.00108339865094,78.64530992648675,0.0010630215409017
Distrito Federal,Homens,35-39,0.001536810783484,93.09918810618576,0.0015352133588474
Distrito Federal,Homens,40-44,0.0016805724435565,78.7196318469862,0.0016756659290319
Distrito Federal,Homens,45-49,0.0021220437961444,67.38320360905242,0.0021069561316813
Distrito Federal,Homens,50-54,0.0027034751829116,58.641879945519904,0.0026935832347623
Distrito Federal,Homens,55-59,0.0040274820673439,59.43286471956261,0.0040208734111488
Distrito Federal,Homens,60-64,0.0046627862593824,45.345787973108855,0.0046610731074847
Distrito Federal,Homens,65-69,0.006213212253292,37.69864013358688,0.0061974192465884
Distrito Federal,Homens,70-74,0.0056489802932315,16.796509902565436,0.0051506472042992
Distrito Federal,Homens,75-79,0.0034298222145526,6.179489007539949,0.0029758550410574
Distrito Federal,Homens,80-84,0.0070800147856677,8.632151160282683,0.0067581724914973
Distrito Federal,Homens,85-89,0.006534035202408,4.316388963190308,0.0051702076040706
Distrito Federal,Homens,90+,0.0504578427620874,24.60224893932609,0.0489778914709522
Espírito Santo,Ambos,0,0.0040523703588308,44.85238652416648,0.0040377175210886
Espírito Santo,Ambos,1-4,0.0004175842654978,134.5760419601211,0.0004167596419227
Espírito Santo,Ambos,5-9,0.0001906127992498,144.5289102540935,0.000186836884464
Espírito Santo,Ambos,10-14,3.820679745771716e-05,9.86397269509119,3.646937540982947e-05
Espírito Santo,Ambos,15-19,0.0010195181166859,101.51676828750104,0.0010092461691808
Espírito Santo,Ambos,20-24,5.2707470629976575e-05,1.945523113299996,3.327732116504708e-05
Espírito Santo,Ambos,25-29,0.0010801489089194,101.26687392759048,0.0010768949417543
Espírito Santo,Ambos,30-34,0.0010805230843292,97.14430553718684,0.0010748379339809
Espírito Santo,Ambos,35-39,0.0012468572330558,87.70465127978146,0.0012423760500001
Espírito Santo,Ambos,40-44,0.0016762976810591,88.47079298170112,0.0016749742165366
Espírito Santo,Ambos,45-49,0.0022306066472539,82.68755455686531,0.002229683289968
Espírito Santo,Ambos,50-54,0.0028622129615232,70.79160078715485,0.0028610747818571
Espírito Santo,Ambos,55-59,0.003572359937409,59.62729671609768,0.0035712775976499
Espírito Santo,Ambos,60-64,0.0052457100985486,60.13372565276202,0.0052387407418391
Espírito Santo,Ambos,65-69,0.006619363110386,49.53099415005996,0.0066124811035609
Espírito Santo,Ambos,70-74,0.007982436575271,40.268369719384246,0.0079810075115406
Espírito Santo,Ambos,75-79,0.0100606291581096,29.109411664774704,0.0100602322396167
Espírito Santo,Ambos,80-84,0.0125842813990338,20.78825741484593,0.0125839740595363
Espírito Santo,Ambos,85-89,0.0122636431772589,11.410847579634844,0.012211183737613
Espírito Santo,Ambos,90+,0.0050711958066788,2.735733173484831,0.0049023950520235
Espírito Santo,Mulheres,0,0.0043036225344882,51.989972840261615,0.0042602047715317
Espírito Santo,Mulheres,1-4,0.0003982703268133,140.46902536082945,0.0003976896814667
Espírito Santo,Mulheres,5-9,0.000163023895201,144.850402293071,0.0001607466909183
Espírito Santo,Mulheres,10-14,2.596916877055466e-05,8.933272232128834,2.391824999764951e-05
Espírito Santo,Mulheres,15-19,0.000125999744498,25.275228954479605,0.0001235465009156
Espírito Santo,Mulheres,20-24,9.757553574162668e-05,15.58298847597567,9.436164561504112e-05
Espírito Santo,Mulheres,25-29,0.0001269520103356,16.83139429807989,0.0001153440488707
Espírito Santo,Mulheres,30-34,0.0006311927113179,113.62112976224208,0.0006252510978602
Espírito Santo,Mulheres,35-39,0.0008590439069192,105.39524251277426,0.0008586312177694
Espírito Santo,Mulheres,40-44,0.0012009699458762,100.29918527862452,0.0012006006932164
Espírito Santo,Mulheres,45-49,0.0016240551129807,90.20209140456356,0.0016229837523694
Espírito Santo,Mulheres,50-54,0.0021451848822483,78.47683716961575,0.0021446336425409
Espírito Santo,Mulheres,55-59,0.0027052414957952,67.26185546221535,0.00270458624575
Espírito Santo,Mulheres,60-64,0.0036861190792201,61.33799169963432,0.003684698271915
Espírito Santo,Mulheres,65-69,0.0054161292712227,54.96332808794151,0.0054125345027233
Espírito Santo,Mulheres,70-74,0.0066864581225028,45.20987375993687,0.0066863497009816
Espírito Santo,Mulheres,75-79,0.0094292750720056,33.920586080638486,0.0094290703843161
Espírito Santo,Mulheres,80-84,0.0126836020736381,24.4423312816928,0.0126821108974204
Espírito Santo,Mulheres,85-89,0.0142848018103373,14.873244242683198,0.0142792856946132
Espírito Santo,Mulheres,90+,0.004459663083294,2.5060829156607967,0.0041831952123827
Espírito Santo,Homens,0,0.0041600180718632,42.97540156265837,0.0041391561270721
Espírito Santo,Homens,1-4,6.932226884669915e-05,9.84436893143876,5.570986342868429e-05
Espírito Santo,Homens,5-9,0.0002180747082689,145.72433389880177,0.0002127688607974
Espírito Santo,Homens,10-14,5.542311976045115e-05,10.63048163956222,4.906866714358643e-05
Espírito Santo,Homens,15-19,0.0015435581697608,84.84826438262928,0.0015184334606487
Espírito Santo,Homens,20-24,8.487421625146548e-05,2.566063146691325,7.300160390221223e-05
Espírito Santo,Homens,25-29,0.0015727867942693,87.25334743118479,0.0015668481411989
Espírito Santo,Homens,30-34,0.0014992068993417,88.17364746883898,0.0014938242074648
Espírito Santo,Homens,35-39,0.0015720558024208,74.97338817613952,0.0015598616472761
Espírito Santo,Homens,40-44,0.0021050517416067,79.0610190616842,0.0021023439788794
Espírito Santo,Homens,45-49,0.0027065423737932,72.34118891564097,0.0027044666257772
Espírito Santo,Homens,50-54,0.0035172877483293,63.68351482201236,0.0035132984360758
Espírito Santo,Homens,55-59,0.0043530646845728,52.941827456788616,0.0043505357514786
Espírito Santo,Homens,60-64,0.0064531298395216,53.78616145773032,0.0064361344568615
Espírito Santo,Homens,65-69,0.0075466406727992,42.94019911464317,0.007538529321943
Espírito Santo,Homens,70-74,0.0089175144537221,34.002101373267216,0.0089162644469789
Espírito Santo,Homens,75-79,0.0108184342188833,24.83174486213156,0.0108176910429743
Espírito Santo,Homens,80-84,0.011794021920931,16.02113986938013,0.0117783784668106
Espírito Santo,Homens,85-89,0.0070006311447993,4.811835533082878,0.0063524607264244
Espírito Santo,Homens,90+,0.0051900735230855,2.33709658164444,0.0047708457206456
Goiás,Ambos,0,0.0039161297639567,36.55899818081906,0.0039017375195813
Goiás,Ambos,1-4,0.0003958138113926,128.50858104317305,0.0003954953623618
Goiás,Ambos,5-9,0.0002131894641916,147.0901162568615,0.0002129482274469
Goiás,Ambos,10-14,0.0002632880277864,137.47759636421924,0.0002615051859907
Goiás,Ambos,15-19,0.0010161297946521,109.19524965364388,0.0010023194321947
Goiás,Ambos,20-24,0.0001888858859427,8.057404467584172,0.0001563525566802
Goiás,Ambos,25-29,0.000211037796692,9.600014922174545,0.0001765362020937
Goiás,Ambos,30-34,0.0012355240272191,94.00663480791182,0.0012297526729268
Goiás,Ambos,35-39,0.0013804189630028,87.87097620164515,0.0013764371244694
Goiás,Ambos,40-44,0.0015923339659547,76.73143667925201,0.0015876409324477
Goiás,Ambos,45-49,0.0020600758825055,69.98655663065077,0.0020525086605419
Goiás,Ambos,50-54,0.002765929836872,64.99166869359816,0.0027598503959496
Goiás,Ambos,55-59,0.0034283788851144,52.69526826479488,0.0034167755134386
Goiás,Ambos,60-64,0.0046081560419741,44.58336667936824,0.0045994720442057
Goiás,Ambos,65-69,0.0053244398573299,32.592777091301585,0.0052883032220019
Goiás,Ambos,70-74,0.0069259667100746,29.96896720944463,0.0069116483720864
Goiás,Ambos,75-79,0.0083185081535661,20.91194115747048,0.0082932437484384
Goiás,Ambos,80-84,0.0103832044872098,15.239600122404587,0.0103611911821978
Goiás,Ambos,85-89,0.0031256532500985,2.311342693257472,0.0028720594468235
Goiás,Ambos,90+,0.0079007480699894,3.817329625917619,0.0076396403457153
Goiás,Mulheres,0,0.0035947636821871,37.013992351738274,0.0035817125834384
Goiás,Mulheres,1-4,0.0003698239930248,131.14949712336687,0.0003692709960666
Goiás,Mulheres,5-9,0.0001939870927584,152.3662863374827,0.0001939085380653
Goiás,Mulheres,10-14,0.0002137503772123,144.96728084079646,0.000210852683252
Goiás,Mulheres,15-19,0.00037218985968,127.29253860392598,0.0003701010964402
Goiás,Mulheres,20-24,0.0004689432271398,133.00060318700687,0.0004686545402362
Goiás,Mulheres,25-29,0.0005095849226448,121.31729143923184,0.0005069041242639
Goiás,Mulheres,30-34,0.0007061052587265,116.39578140875952,0.0007053680474172
Goiás,Mulheres,35-39,0.0008780323292424,104.51819817863375,0.0008760021585764
Goiás,Mulheres,40-44,0.0011096670194718,87.51543235731918,0.0011036944339561
Goiás,Mulheres,45-49,0.0016104685108007,85.8373789320078,0.0016095666600154
Goiás,Mulheres,50-54,0.0021732152890425,77.23048154113374,0.002171363381824
Goiás,Mulheres,55-59,0.0027338416207652,58.85473243898339,0.0027244011631576
Goiás,Mulheres,60-64,0.003776507303994,49.54373318096323,0.0037703444635947
Goiás,Mulheres,65-69,0.0043129977772357,34.09252084297076,0.0042814227819738
Goiás,Mulheres,70-74,0.0059083956942942,32.48985672828025,0.005895679560596
Goiás,Mulheres,75-79,0.0076126034487084,22.694034073280356,0.0075903190011304
Goiás,Mulheres,80-84,0.0091248005189992,14.836584128621649,0.0090799638250495
Goiás,Mulheres,85-89,0.0041258749492917,3.265832618755016,0.0038426541250918
Goiás,Mulheres,90+,0.0034700954628455,1.6717126885648768,0.0032615137748508
Goiás,Homens,0,0.0041161143982884,34.90545823763245,0.004084174237905
Goiás,Homens,1-4,0.0004170426389628,124.67004797601248,0.000416534777098
Goiás,Homens,5-9,0.000231840561903,142.61356705989107,0.0002308065834661
Goiás,Homens,10-14,0.0003093374219982,131.88830519820715,0.0003079463797883
Goiás,Homens,15-19,0.0015459001935514,95.61922076115496,0.0015157779231923
Goiás,Homens,20-24,0.0019665310704724,86.9336559485839,0.0019512012397253
Goiás,Homens,25-29,0.0004119741354848,11.228360853712193,0.0003402411072538
Goiás,Homens,30-34,0.0005244812229986,15.40157258987646,0.0004726857278256
Goiás,Homens,35-39,0.0018238366380315,77.07022105808639,0.0018170116140506
Goiás,Homens,40-44,0.0020389761658188,69.12965072944411,0.0020346177133736
Goiás,Homens,45-49,0.0024283737267871,58.63886757590422,0.0024082666176306
Goiás,Homens,50-54,0.003218033022085,54.29856603223477,0.0031999893861608
Goiás,Homens,55-59,0.004016830401125,46.4743878313726,0.003997277313331
Goiás,Homens,60-64,0.0056489547274096,42.68190300338096,0.0056399162368922
Goiás,Homens,65-69,0.0064604039462514,31.723615137477733,0.0064218988120338
Goiás,Homens,70-74,0.0078363913092692,27.301139075759806,0.0078147862918104
Goiás,Homens,75-79,0.009269863034754,19.764843503657268,0.0092405183466778
Goiás,Homens,80-84,0.0125294155426092,16.462659977447622,0.0125171644226834
Goiás,Homens,85-89,0.004347106704654,2.9584182032812896,0.0039755842660376
Goiás,Homens,90+,0.0145383346186704,6.74817466386668,0.0139827220534986
Maranhão,Ambos,0,0.0038228215036878,27.783753986528136,0.0037681258485584
Maranhão,Ambos,1-4,0.0004945142291063,113.63356859041644,0.0004937284049912
Maranhão,Ambos,5-9,0.0002502399936813,146.31998244903656,0.0002495759922185
Maranhão,Ambos,10-14,0.0003009892503105,138.03577881703734,0.0003008857710204
Maranhão,Ambos,15-19,0.0001941933065685,12.185828476645904,0.0001470319646924
Maranhão,Ambos,20-24,0.0001988515100607,8.42742197810493,0.0001462652257084
Maranhão,Ambos,25-29,0.000435252774273,17.671885172270958,0.0003729356621303
Maranhão,Ambos,30-34,0.0002607688501918,9.565000240401698,0.0002106387859928
Maranhão,Ambos,35-39,0.0014838618986257,79.27568741277778,0.001471532304877
Maranhão,Ambos,40-44,0.0018103359029664,80.78680706382208,0.0018055773616116
Maranhão,Ambos,45-49,0.0022129003248224,73.41175858048825,0.0022083673638432
Maranhão,Ambos,50-54,0.0004645776003751,6.772768400861387,0.0003780530330406
Maranhão,Ambos,55-59,0.0004022671936497,4.051007913490368,0.0003193387565918
Maranhão,Ambos,60-64,0.0045948593479221,49.0322996583911,0.0045859706553738
Maranhão,Ambos,65-69,0.0066759586786195,46.00982378570232,0.0066692436035477
Maranhão,Ambos,70-74,0.0016723265096626,5.404310974745632,0.0013691084193759
Maranhão,Ambos,75-79,0.0016117842743963,3.3037200996052523,0.0013918788676065
Maranhão,Ambos,80-84,0.0010951530517792,1.2621541796304616,0.0008876735448088
Maranhão,Ambos,85-89,0.0055631825052742,4.052359332273,0.0047733572242884
Maranhão,Ambos,90+,0.0407839360955014,16.455472420257728,0.0331840803319569
