ano,faixa_etaria,mx_previsto,local,sexo,ax,n,qx,px,lx,dx,Lx,Tx,ex
2056,25-29,0.0020681578185343698,Rio Grande do Norte,Ambos,2.5,5,0.010287598151295495,0.9897124018487045,95710.95254329366,984.6358184431188,476093.1731703605,5806857.341793722,60.67077160439984
2056,30-34,0.001581977835547737,Rio Grande do Norte,Ambos,2.5,5,0.007878729240163135,0.9921212707598369,94726.31672485053,746.3230013930341,471765.7761207701,5330764.168623361,56.27542960534943
2056,35-39,0.0015217866168390896,Rio Grande do Norte,Ambos,2.5,5,0.007580094866888444,0.9924199051331115,93979.9937234575,712.3772680133884,468119.025447254,4858998.392502591,51.70247623978911
2056,40-44,0.0015234636878922968,Rio Grande do Norte,Ambos,2.5,5,0.007588416746058449,0.9924115832539415,93267.6164554441,707.7535425754486,464568.69842078193,4390879.367055337,47.07828433841184
2056,45-49,0.002307611685285676,Rio Grande do Norte,Ambos,2.5,5,0.011471876833843542,0.9885281231661565,92559.86291286866,1061.8353470938719,460144.7261966086,3926310.668634555,42.41914956519104
2056,50-54,0.0028435956197444714,Rio Grande do Norte,Ambos,2.5,5,0.014117616120319918,0.9858823838796801,91498.02756577478,1291.7340289400584,454260.8027565238,3466165.942437946,37.88241161752081
2056,55-59,0.004406814811798431,Rio Grande do Norte,Ambos,2.5,5,0.02179396909445881,0.9782060309055411,90206.29353683472,1965.9531734674554,446116.584750505,3011905.139681422,33.3890798700375
2056,60-64,0.005831363536818313,Rio Grande do Norte,Ambos,2.5,5,0.028737865334004787,0.9712621346659952,88240.34036336727,2535.8390183891956,434862.1042708634,2565788.5549309175,29.077274003762767
2056,65-69,0.00988079335641181,Rio Grande do Norte,Ambos,2.5,5,0.04821300981439238,0.9517869901856076,85704.50134497808,4132.071964483033,418192.3268136828,2130926.450660054,24.863646800564663
2056,70-74,0.013185180339936323,Rio Grande do Norte,Ambos,2.5,5,0.06382213577499847,0.9361778642250015,81572.42938049504,5206.126663418429,394846.8302439292,1712734.1238463712,20.996482964327488
2056,75-79,0.019894148726258956,Rio Grande do Norte,Ambos,2.5,5,0.09475792309374867,0.9052420769062514,76366.30271707661,7236.312239818676,363740.7329858364,1317887.293602442,17.257445322251318
2056,80-84,0.04496674138191175,Rio Grande do Norte,Ambos,2.5,5,0.20211281967843578,0.7978871803215642,69129.99047725795,13972.057299702017,310719.8091370347,954146.5606166056,13.802208766837545
2056,85-89,0.08064764239674045,Rio Grande do Norte,Ambos,2.5,5,0.33557906159527795,0.664420938404722,55157.93317755593,18509.847455259267,229515.0472496315,643426.7514795709,11.665171524979923
2056,90+,0.088540829717484,Rio Grande do Norte,Ambos,2.5,5,0.36247054220088776,0.6375294577991122,36648.085722296666,13283.851502385485,413911.7042299394,413911.7042299394,11.294224406873067
2057,0,9.38708061069325e-4,Rio Grande do Norte,Ambos,0.05157393750345209,1,9.378730771796997e-4,0.9990621269228203,100000,93.78730771796997,99911.0496730289,8295311.538774297,82.95311538774297
2057,1-4,2.376354858517347e-5,Rio Grande do Norte,Ambos,1.5996347870826553,4,9.504877264508477e-5,0.9999049512273549,99906.21269228203,9.495962896020197,399602.05699012935,8195400.489101267,82.03093950066611
2057,5-9,9.662609053439284e-5,Rio Grande do Norte,Ambos,2.5,5,4.8301377334048385e-4,0.9995169862266595,99896.71672938601,48.251490091786174,499362.9549217006,7795798.4321111385,78.0385851241685
2057,10-14,1.6430446565232916e-4,Rio Grande do Norte,Ambos,2.5,5,8.211850173479531e-4,0.999178814982652,99848.46523929422,81.99406365969632,499037.34103732184,7296435.4771894375,73.0750889330446
