Ano,faixa_etaria,nMx_previsão,nMx limite inferior,nMx limite superior,Local,Sexo
2024,0,0.0124780596973666,0.0006778911660881,0.2296857985471923,Brasil,Ambos
2024,1-4,0.000522646671644,5.085745187077218e-06,0.0537108198174568,Brasil,Ambos
2024,5-9,0.0002156373758718,1.384373018022497e-09,33.588835716639714,Brasil,Ambos
2024,10-14,0.000276,6.702960455881667e-07,0.1281579292373949,Brasil,Ambos
2024,15-19,0.000899,0.0010916244601159,0.0011520929524768,Brasil,Ambos
2024,20-24,0.001462,0.0004763150726318,0.0054174230913951,Brasil,Ambos
2024,25-29,0.0015219090568045,1.972043865480863e-07,11.745211238589189,Brasil,Ambos
2024,30-34,0.0016531779646194,4.862069849093648e-07,5.621057425188753,Brasil,Ambos
2024,35-39,0.0020089571252761,2.836600631072237e-07,14.227976568108764,Brasil,Ambos
2024,40-44,0.0026713508774179,1.0452142952497093e-08,682.7418590344686,Brasil,Ambos
2024,45-49,0.0037479999999999,2.912885841377392e-07,48.4701956059646,Brasil,Ambos
2024,50-54,0.0054069999999999,4.628587876282414e-07,65.34014650941982,Brasil,Ambos
2024,55-59,0.007867,4.353503641542048e-07,147.91838630786756,Brasil,Ambos
2024,60-64,0.0116179999999999,0.0093797224329284,0.0159642061474472,Brasil,Ambos
2024,65-69,0.017718,0.0005846726941199,0.5620511436222989,Brasil,Ambos
2024,70-74,0.02508,0.0002388036261348,2.790127125420956,Brasil,Ambos
2024,75-79,0.041087,0.0009575995652297,1.857304631549302,Brasil,Ambos
2024,80-84,0.068396,0.0015573630173499,3.102527280565026,Brasil,Ambos
2024,85-89,0.1162829203257484,0.0072363483529622,1.868583006227044,Brasil,Ambos
2024,90+,0.1988542147872506,0.195901292039653,0.2018516484855546,Brasil,Ambos
2025,0,0.0124325334523509,0.0006754178777669,0.2288477890974145,Brasil,Ambos
2025,1-4,0.0005219107716674,5.078584326849657e-06,0.0536351935996121,Brasil,Ambos
2025,5-9,0.0002094185891744,1.3444489534956247e-09,32.620164103515386,Brasil,Ambos
2025,10-14,0.000276,6.59731418804723e-07,0.1261380147523796,Brasil,Ambos
2025,15-19,0.000899,0.0010334147344855,0.0010906588081216,Brasil,Ambos
2025,20-24,0.001462,0.0004644353424141,0.0052823076426121,Brasil,Ambos
2025,25-29,0.0015204883561474,1.9702029644080205e-07,11.734247095068676,Brasil,Ambos
2025,30-34,0.0016195638320927,4.763209191766057e-07,5.506764243647174,Brasil,Ambos
2025,35-39,0.0019690748499121,2.780287787934527e-07,13.945519529965871,Brasil,Ambos
2025,40-44,0.0026312810741747,1.029536260772206e-08,672.5008486944602,Brasil,Ambos
2025,45-49,0.0037168608061961,2.881380704104873e-07,47.94595255307871,Brasil,Ambos
2025,50-54,0.0053839014427153,4.531388580767517e-07,63.96801825360786,Brasil,Ambos
2025,55-59,0.007867,4.301113935251432e-07,146.13834856086658,Brasil,Ambos
2025,60-64,0.0116179999999999,0.0092712034507619,0.0157795077819459,Brasil,Ambos
2025,65-69,0.017718,0.0005813161762656,0.5588244926814463,Brasil,Ambos
2025,70-74,0.02508,0.000235738488737,2.754314758852938,Brasil,Ambos
2025,75-79,0.041087,0.0009460688310075,1.834940287564916,Brasil,Ambos
2025,80-84,0.068396,0.0015409334025643,3.069796743423997,Brasil,Ambos
2025,85-89,0.1154498519600577,0.007184506062804,1.8551961959646737,Brasil,Ambos
2025,90+,0.1988542147872506,0.1960111891318922,0.20196488362046,Brasil,Ambos
2026,0,0.0124325334523509,0.0006769280942006,0.2293594866750138,Brasil,Ambos
2026,1-4,0.0005219107716674,5.207266932927853e-06,0.0549942173049816,Brasil,Ambos
2026,5-9,0.0002033791466553,1.3056762628452931e-09,31.67942810274705,Brasil,Ambos
2026,10-14,0.000276,6.517600575552052e-07,0.1246139222895559,Brasil,Ambos
2026,15-19,0.000899,0.0009865816636712,0.0010412315070676,Brasil,Ambos
2026,20-24,0.001462,0.0004563430151488,0.0051902686476083,Brasil,Ambos
2026,25-29,0.0015204883561474,2.016929723038021e-07,12.012544987022563,Brasil,Ambos
2026,30-34,0.0015911123664997,4.679532167281854e-07,5.4100249177236055,Brasil,Ambos
2026,35-39,0.0019355527589961,2.7329553769781984e-07,13.708107034663644,Brasil,Ambos
2026,40-44,0.0026000241571716,1.0173064272623932e-08,664.512229227505,Brasil,Ambos
2026,45-49,0.0036964746090474,2.865576939003904e-07,47.68297912141395,Brasil,Ambos
2026,50-54,0.0052708407336306,4.436230448411027e-07,62.62470437993249,Brasil,Ambos
2026,55-59,0.007855912889518,4.261917464551546e-07,144.8065755402663,Brasil,Ambos
2026,60-64,0.0116179999999999,0.009164410303078,0.0155977467717506,Brasil,Ambos
2026,65-69,0.017718,0.0005786098909403,0.5562229161458071,Brasil,Ambos
2026,70-74,0.02508,0.0002327126935695,2.7189620579351,Brasil,Ambos
2026,75-79,0.041087,0.0009340732226178,1.8116743005809723,Brasil,Ambos
2026,80-84,0.0680519786855722,0.0015246771142537,3.037411501574407,Brasil,Ambos
2026,85-89,0.1146227518216864,0.0071330351786254,1.8419052908284848,Brasil,Ambos
2026,90+,0.1988542147872506,0.196154288721109,0.2021123297535624,Brasil,Ambos
2027,0,0.0124325334523509,0.0006824485810961,0.2312299601438926,Brasil,Ambos
2027,1-4,0.0005219107716674,5.280052889448146e-06,0.0557629135829305,Brasil,Ambos
2027,5-9,0.0001975138761908,1.2680217414912803e-09,30.765822076565392,Brasil,Ambos
2027,10-14,0.000276,6.422393229866912e-07,0.1227935958305971,Brasil,Ambos
2027,15-19,0.000899,0.0009418329487777,0.0009940040209268,Brasil,Ambos
2027,20-24,0.001462,0.0004468327874232,0.0050821030021242,Brasil,Ambos
2027,25-29,0.0015204883561474,2.0753635002656177e-07,12.360568207509823,Brasil,Ambos
2027,30-34,0.0015665246758168,4.60721867648616e-07,5.326423016271239,Brasil,Ambos
2027,35-39,0.0019065606048592,2.692019131158852e-07,13.502776774237155,Brasil,Ambos
2027,40-44,0.0025735424530881,1.0069449820832342e-08,657.744055106606,Brasil,Ambos
2027,45-49,0.0036878046726036,2.85885584050773e-07,47.5711405611213,Brasil,Ambos
2027,50-54,0.0051601542737913,4.343070615249593e-07,61.30959979290449,Brasil,Ambos
2027,55-59,0.0077966457318164,4.229764392332513e-07,143.71411508793162,Brasil,Ambos
2027,60-64,0.0116179999999999,0.0090590799384185,0.0154184754055632,Brasil,Ambos
2027,65-69,0.017718,0.0005761974351708,0.5539038006170147,Brasil,Ambos
2027,70-74,0.0248313989822215,0.0002297257356595,2.6840631226800884,Brasil,Ambos
2027,75-79,0.0406032483743379,0.0009219580888868,1.7881764891706489,Brasil,Ambos
2027,80-84,0.0673340550012773,0.0015085923238866,3.0053679122762125,Brasil,Ambos
2027,85-89,0.1138015771533552,0.007081933039618,1.8287096037397068,Brasil,Ambos
2027,90+,0.1988542147872506,0.1963669891292456,0.2023314907788365,Brasil,Ambos
2028,0,0.0124325334523509,0.0006920775171902,0.2344924748167212,Brasil,Ambos
2028,1-4,0.0005219107716674,5.456840806207686e-06,0.0576299799800247,Brasil,Ambos
2028,5-9,0.0001918177548165,1.231453142443391e-09,29.87856362106488,Brasil,Ambos
2028,10-14,0.000276,6.339697281257579e-07,0.1212124822913111,Brasil,Ambos
2028,15-19,0.000899,0.0008964998856325,0.0009461598176572,Brasil,Ambos
2028,20-24,0.001462,0.00043903744398,0.0049934417860492,Brasil,Ambos
2028,25-29,0.0015204883561474,2.135490200296664e-07,12.718674234107628,Brasil,Ambos
2028,30-34,0.0015448472832886,4.543464501875783e-07,5.252716572780459,Brasil,Ambos
2028,35-39,0.0018808217177412,2.655676422534791e-07,13.32048702887766,Brasil,Ambos
2028,40-44,0.002549693639859,9.97613703020474e-09,651.6487932608462,Brasil,Ambos
2028,45-49,0.003685960690404,2.857426350675896e-07,47.54735396063681,Brasil,Ambos
2028,50-54,0.0050517922045022,4.251867117453465e-07,60.02211210390399,Brasil,Ambos
2028,55-59,0.007744388580287,4.201414324061289e-07,142.75086877055583,Brasil,Ambos
2028,60-64,0.0116179999999999,0.0089550752671773,0.0152414603580642,Brasil,Ambos
2028,65-69,0.017718,0.0005739203934525,0.5517148598391368,Brasil,Ambos
2028,70-74,0.0245126783208416,0.0002267771165157,2.64961212882918,Brasil,Ambos
2028,75-79,0.0400712335409359,0.0009098778884422,1.7647464323385254,Brasil,Ambos
2028,80-84,0.0666237051513725,0.0014926772222219,2.973662371218961,Brasil,Ambos
2028,85-89,0.1129862855041034,0.0070311970040358,1.815608452541895,Brasil,Ambos
2028,90+,0.1988542147872506,0.1966432301357265,0.2026161224010015,Brasil,Ambos
2029,0,0.0124325334523509,0.0007059874100732,0.2392054804057638,Brasil,Ambos
2029,1-4,0.0005219107716674,5.6102313146672815e-06,0.0592499451293829,Brasil,Ambos
2029,5-9,0.0001862859044257,1.1959391486854335e-09,29.01689289616029,Brasil,Ambos
2029,10-14,0.0002733105992298,6.250533141542854e-07,0.119507699519089,Brasil,Ambos
2029,15-19,0.0008717197192445,0.0008485349587569,0.0008955379634954,Brasil,Ambos
2029,20-24,0.0014498195715548,0.000429897325405,0.0048894856186479,Brasil,Ambos
2029,25-29,0.0015204883561474,2.197358869894083e-07,13.087155182321716,Brasil,Ambos
2029,30-34,0.0015253754267793,4.486196906695063e-07,5.1865092884130215,Brasil,Ambos
2029,35-39,0.0018574394621623,2.62266122270978e-07,13.154887584121097,Brasil,Ambos
2029,40-44,0.0025273343334418,9.888652204094033e-09,645.9342184518725,Brasil,Ambos
2029,45-49,0.003685960690404,2.859094202118919e-07,47.57510687993653,Brasil,Ambos
2029,50-54,0.0049457057140886,4.162578872423642e-07,58.761661364335566,Brasil,Ambos
2029,55-59,0.0076959774404783,4.175150758625763e-07,141.85851526914982,Brasil,Ambos
2029,60-64,0.011548773190055,0.0088523215746013,0.0150665744653926,Brasil,Ambos
2029,65-69,0.017718,0.0005717082274559,0.5495882846787944,Brasil,Ambos
2029,70-74,0.0241980485630819,0.0002238663440452,2.61560332688028,Brasil,Ambos
2029,75-79,0.0395437683376623,0.0008979009942223,1.741516742273986,Brasil,Ambos
2029,80-84,0.0659208492346526,0.0014769300191054,2.942291312116352,Brasil,Ambos
2029,85-89,0.1121768347270958,0.0069808244490588,1.8026011599656813,Brasil,Ambos
2029,90+,0.1988542147872506,0.1969572963245886,0.2029397281174077,Brasil,Ambos
2030,0,0.0124325334523509,0.0007244302571346,0.2454543596753136,Brasil,Ambos
2030,1-4,0.0005219107716674,5.8509359250602265e-06,0.061792039057112,Brasil,Ambos
2030,5-9,0.0001809135875921,1.1614493463556066e-09,28.18007197486644,Brasil,Ambos
2030,10-14,0.0002696893969036,6.167717307777421e-07,0.117924293823456,Brasil,Ambos
2030,15-19,0.0008223847737729,0.0008005121539529,0.0008448550253658,Brasil,Ambos
2030,20-24,0.0014244951999918,0.0004223881981894,0.0048040797150529,Brasil,Ambos
2030,25-29,0.0015204883561474,2.2610199767863397e-07,13.46631163072538,Brasil,Ambos
2030,30-34,0.0015075853606853,4.43387553185197e-07,5.1260203481702815,Brasil,Ambos
2030,35-39,0.0018357808873148,2.592079819897588e-07,13.001495711516425,Brasil,Ambos
2030,40-44,0.002505852129659,9.804599200510614e-09,640.443812878127,Brasil,Ambos
2030,45-49,0.003685960690404,2.862581442027935e-07,47.63313428290369,Brasil,Ambos
2030,50-54,0.0048418470159106,4.075165660286494e-07,57.52767980439429,Brasil,Ambos
2030,55-59,0.0076497312445867,4.150061698613101e-07,141.0060677747589,Brasil,Ambos
2030,60-64,0.0114162952334906,0.0087507750766526,0.014893743207496,Brasil,Ambos
2030,65-69,0.0176582529262361,0.0005695294957262,0.5474938501812308,Brasil,Ambos
2030,70-74,0.0238874572006037,0.0002209929324712,2.582031041128374,Brasil,Ambos
2030,75-79,0.0390221569763347,0.0008860570203265,1.7185448567683963,Brasil,Ambos
2030,80-84,0.0652254081928417,0.0014613489432683,2.911251206305127,Brasil,Ambos
2030,85-89,0.1113731829774434,0.006930812770657,1.7896870535937532,Brasil,Ambos
2030,90+,0.1988542147872506,0.1972825517439234,0.2032748629288632,Brasil,Ambos
2031,0,0.0124325334523509,0.0007477451682145,0.253354011178879,Brasil,Ambos
2031,1-4,0.0005219107716674,6.093537222297635e-06,0.0643541639933966,Brasil,Ambos
2031,5-9,0.0001756962035122,1.1279541987003612e-09,27.36738421134465,Brasil,Ambos
2031,10-14,0.0002659653627934,6.082549741310166e-07,0.1162959239369748,Brasil,Ambos
2031,15-19,0.0007749548017649,0.0007543436568395,0.0007961291108282,Brasil,Ambos
2031,20-24,0.0013948695936502,0.0004136036782535,0.0047041679887987,Brasil,Ambos
2031,25-29,0.0015204883561474,2.326525450835111e-07,13.856452866148226,Brasil,Ambos
2031,30-34,0.0014910862098596,4.385350796172019e-07,5.06992071688877,Brasil,Ambos
2031,35-39,0.0018153974531387,2.563298885989127e-07,12.857134729299805,Brasil,Ambos
2031,40-44,0.0024849181819417,9.72269134783909e-09,635.0935301794851,Brasil,Ambos
2031,45-49,0.003685960690404,2.867141052102067e-07,47.70900584266094,Brasil,Ambos
2031,50-54,0.0047401693268363,3.989588105776609e-07,56.31961157731229,Brasil,Ambos
2031,55-59,0.007604755156421,4.125661685739201e-07,140.17703193894178,Brasil,Ambos
2031,60-64,0.0112853551291538,0.0086504073673275,0.0147229182376027,Brasil,Ambos
2031,65-69,0.0175913030555004,0.0005673701696434,0.5454180705074797,Brasil,Ambos
2031,70-74,0.0235808523990333,0.000218156402252,2.5488896687183487,Brasil,Ambos
2031,75-79,0.0385069360002816,0.0008743581497815,1.6958544053145668,Brasil,Ambos
2031,80-84,0.0645373038016998,0.0014459322421282,2.880538562348144,Brasil,Ambos
2031,85-89,0.1105752887100402,0.0068811593834563,1.7768654658261005,Brasil,Ambos
2031,90+,0.1988542147872506,0.1976014189512091,0.2036034154910667,Brasil,Ambos
2032,0,0.0124325334523509,0.0007763687733565,0.2630523756557137,Brasil,Ambos
2032,1-4,0.0005219107716674,6.417741250478972e-06,0.0677780996215496,Brasil,Ambos
2032,5-9,0.0001706292840658,1.0954250207793691e-09,26.57813362717312,Brasil,Ambos
2032,10-14,0.0002623947761755,6.000891473930297e-07,0.1147346504487306,Brasil,Ambos
2032,15-19,0.0007315003844692,0.0007120449782921,0.0007514873762078,Brasil,Ambos
2032,20-24,0.0013704754603708,0.0004063703832573,0.0046218992939976,Brasil,Ambos
2032,25-29,0.0015204883561474,2.393928726395788e-07,14.257897135969246,Brasil,Ambos
2032,30-34,0.0014755852839417,4.3397618842993684e-07,5.017215202665068,Brasil,Ambos
2032,35-39,0.0017959703462742,2.535868263952248e-07,12.719546715212024,Brasil,Ambos
2032,40-44,0.0024643554577682,9.642235974353193e-09,629.8381245164815,Brasil,Ambos
2032,45-49,0.003685960690404,2.87233542780201e-07,47.79543985344526,Brasil,Ambos
2032,50-54,0.0046406268461694,3.905807660500136e-07,55.13691250897657,Brasil,Ambos
2032,55-59,0.0075605721544428,4.1016919306750134e-07,139.36261491274325,Brasil,Ambos
2032,60-64,0.0111559258434341,0.008551197724926,0.014554064287559,Brasil,Ambos
2032,65-69,0.0175247604667911,0.0005652239795787,0.5433549186064606,Brasil,Ambos
2032,70-74,0.0232781829893113,0.0002153562800011,2.516173678709895,Brasil,Ambos
2032,75-79,0.0379982971710669,0.0008628087368234,1.6734538331363105,Brasil,Ambos
2032,80-84,0.0638564586622241,0.0014306781815915,2.8501499256416416,Brasil,Ambos
2032,85-89,0.1097831106774158,0.0068318617206045,1.7641357338454993,Brasil,Ambos
2032,90+,0.1988542147872506,0.1979072861356559,0.2039185731643797,Brasil,Ambos
2033,0,0.0124325334523509,0.0008108488635472,0.274735057840701,Brasil,Ambos
2033,1-4,0.0005219107716674,6.766568954203343e-06,0.0714620871696644,Brasil,Ambos
2033,5-9,0.000165708489989,1.063833954900013e-09,25.81164431531773,Brasil,Ambos
2033,10-14,0.0002588030681131,5.918750165316053e-07,0.1131641414048328,Brasil,Ambos
2033,15-19,0.0006920537487792,0.0006736474880789,0.0007109629289426,Brasil,Ambos
2033,20-24,0.0013420021026882,0.0003979275255713,0.004525873501799,Brasil,Ambos
2033,25-29,0.0015204883561474,2.4632847859050213e-07,14.670971907718036,Brasil,Ambos
2033,30-34,0.0014608628267735,4.29646248360932e-07,4.967156601018202,Brasil,Ambos
2033,35-39,0.0017772724051603,2.509467206957995e-07,12.587122849768006,Brasil,Ambos
2033,40-44,0.002444068318768,9.562858877649362e-09,624.6531527059512,Brasil,Ambos
2033,45-49,0.003685960690404,2.877907898360043e-07,47.88816533348969,Brasil,Ambos
2033,50-54,0.0045431747350176,3.823786585570832e-07,53.97904985280825,Brasil,Ambos
2033,55-59,0.0075169275266565,4.0780142494160266e-07,138.55812163750602,Brasil,Ambos
2033,60-64,0.0110279854015601,0.0084531293054301,0.0143871526889929,Brasil,Ambos
2033,65-69,0.0174585379887512,0.0005630881140046,0.5413016917316354,Brasil,Ambos
2033,70-74,0.022979398459153,0.0002125920984082,2.483877611154493,Brasil,Ambos
2033,75-79,0.0374962777770691,0.0008514096281411,1.651344782422478,Brasil,Ambos
2033,80-84,0.0631827961919435,0.001415585045859,2.82008187802669,Brasil,Ambos
2033,85-89,0.1089966079276027,0.0067829172336389,1.7514971995832478,Brasil,Ambos
2033,90+,0.1988542147872506,0.1982015629630796,0.2042217884321715,Brasil,Ambos
2034,0,0.0124325334523509,0.0008518618616329,0.2886312460304382,Brasil,Ambos
2034,1-4,0.0005219107716674,7.200461382055143e-06,0.0760444476999803,Brasil,Ambos
2034,5-9,0.0001609296071584,1.0331539467603164e-09,25.067259861291426,Brasil,Ambos
2034,10-14,0.0002553072489041,5.838801806621292e-07,0.1116355606883436,Brasil,Ambos
2034,15-19,0.0006560376581941,0.0006385893022141,0.0006739627605356,Brasil,Ambos
2034,20-24,0.0013185044366013,0.0003909600490644,0.0044466281235064,Brasil,Ambos
2034,25-29,0.0015204883561474,2.5346502047312586e-07,15.09601413619816,Brasil,Ambos
2034,30-34,0.0014467534804465,4.254966269145486e-07,4.919182669818376,Brasil,Ambos
2034,35-39,0.0017591414246083,2.483866685060988e-07,12.458714352042938,Brasil,Ambos
2034,40-44,0.0024240048004959,9.484356737446616e-09,619.5253337138274,Brasil,Ambos
2034,45-49,0.003685960690404,2.883707809443281e-07,47.98467540632137,Brasil,Ambos
2034,50-54,0.0044477690960953,3.743487934610492e-07,52.84550204978557,Brasil,Ambos
2034,55-59,0.0074736849272733,4.054554672901431e-07,137.761038876763,Brasil,Ambos
2034,60-64,0.0109015144298805,0.0083561872586225,0.0142221581669633,Brasil,Ambos
2034,65-69,0.0173925962417947,0.0005609613028161,0.5392571689195693,Brasil,Ambos
2034,70-74,0.0226844489446187,0.0002098633961608,2.4519960761841606,Brasil,Ambos
2034,75-79,0.037000846255406,0.0008401601070516,1.6295258631364038,Brasil,Ambos
2034,80-84,0.0625162406163039,0.0014006511372323,2.7903310374046906,Brasil,Ambos
2034,85-89,0.1082157398020196,0.0067343233923541,1.738949209685149,Brasil,Ambos
2034,90+,0.1988542147872506,0.1984892862473515,0.2045182510977991,Brasil,Ambos
2035,0,0.0124325334523509,0.0009002349035635,0.3050211937385768,Brasil,Ambos
2035,1-4,0.0005219107716674,7.682796303038317e-06,0.0811384119234382,Brasil,Ambos
2035,5-9,0.0001562885429821,1.0033587222798643e-09,24.344342781006304,Brasil,Ambos
2035,10-14,0.0002518270270752,5.759210155427042e-07,0.1101138000769278,Brasil,Ambos
2035,15-19,0.0006222237572902,0.0006056747353235,0.000639224952861,Brasil,Ambos
2035,20-24,0.0012911381861555,0.0003828454683926,0.0043543360268786,Brasil,Ambos
2035,25-29,0.0015204883561474,2.608083197324605e-07,15.533370538349132,Brasil,Ambos
2035,30-34,0.0014331325883058,4.214906620146866e-07,4.872869557410886,Brasil,Ambos
2035,35-39,0.001741461342345,2.458902821036978e-07,12.333499237693616,Brasil,Ambos
2035,40-44,0.0024041363845945,9.406617970518805e-09,614.4473788396394,Brasil,Ambos
2035,45-49,0.003685960690404,2.889646699607563e-07,48.08349808033629,Brasil,Ambos
2035,50-54,0.0043543669539498,3.664875537106448e-07,51.73575849350753,Brasil,Ambos
2035,55-59,0.0074307710574942,4.031273435742199e-07,136.970015527435,Brasil,Ambos
2035,60-64,0.0107764949389689,0.0082603577953168,0.0140590572523945,Brasil,Ambos
2035,65-69,0.0173269171511473,0.0005588429630499,0.5372207897621779,Brasil,Ambos
2035,70-74,0.0223932852217917,0.0002071697178677,2.420523753111996,Brasil,Ambos
2035,75-79,0.0365119407061392,0.0008290587680235,1.6079943491904318,Brasil,Ambos
2035,80-84,0.0618567169601456,0.0013858747759233,2.7608940573569623,Brasil,Ambos
2035,85-89,0.1074404659333692,0.0066860776846716,1.7264911154777292,Brasil,Ambos
2035,90+,0.1988542147872506,0.1987755546373551,0.2048132146778241,Brasil,Ambos
2036,0,0.0124325334523509,0.0009569735378682,0.3242456049430288,Brasil,Ambos
2036,1-4,0.0005219107716674,8.262784430486438e-06,0.0872636967467491,Brasil,Ambos
2036,5-9,0.0001517813228951,9.74422765098954e-10,23.64227397483898,Brasil,Ambos
2036,10-14,0.0002484156442094,5.681192831102962e-07,0.1086221399670663,Brasil,Ambos
2036,15-19,0.0005898398826114,0.0005741521608557,0.0006059562444221,Brasil,Ambos
2036,20-24,0.0012685044215366,0.0003761341540577,0.0042780041378825,Brasil,Ambos
2036,25-29,0.0015204883561474,2.683643664703697e-07,15.98339787607144,Brasil,Ambos
2036,30-34,0.0014199060210671,4.1760066982057e-07,4.827897209860713,Brasil,Ambos
2036,35-39,0.0017241489301251,2.434458098543709e-07,12.210888061824038,Brasil,Ambos
2036,40-44,0.0023844471446813,9.3295802620177e-09,609.4152176305132,Brasil,Ambos
2036,45-49,0.003685960690404,2.895672617280992e-07,48.18376888538728,Brasil,Ambos
2036,50-54,0.0042629262356032,3.587913982118601e-07,50.649319300191934,Brasil,Ambos
2036,55-59,0.0073881462082629,4.008148995347106e-07,136.18431963990312,Brasil,Ambos
2036,60-64,0.010652909720539,0.0081656277250829,0.0138978274952893,Brasil,Ambos
2036,65-69,0.0172614921406493,0.0005567328181,0.535192288355762,Brasil,Ambos
2036,70-74,0.0221058586985632,0.000204510613983,2.389455389544162,Brasil,Ambos
2036,75-79,0.0360294862113348,0.0008181039099317,1.58674694118134,Brasil,Ambos
2036,80-84,0.0612041510392692,0.0013712542998648,2.731767626768313,Brasil,Ambos
2036,85-89,0.1066707462435521,0.0066381776165098,1.714122272934719,Brasil,Ambos
2036,90+,0.1988542147872506,0.1990636704267724,0.2051100817706497,Brasil,Ambos
2037,0,0.0124325334523509,0.0010232963381212,0.3467173616203185,Brasil,Ambos
2037,1-4,0.0005219107716674,8.91966694644361e-06,0.0942010672122344,Brasil,Ambos
2037,5-9,0.0001474040869548,9.463212947265866e-10,22.96045219743842,Brasil,Ambos
2037,10-14,0.0002450359924035,5.603901186801776e-07,0.107144354569675,Brasil,Ambos
2037,15-19,0.0005584907415542,0.0005436367996373,0.0005737505419241,Brasil,Ambos
2037,20-24,0.0012422019213372,0.0003683349942801,0.0041892995162988,Brasil,Ambos
2037,25-29,0.0015204883561474,2.7613932433183216e-07,16.446463247245322,Brasil,Ambos
2037,30-34,0.0014070025892172,4.138057131801115e-07,4.784023571957105,Brasil,Ambos
2037,35-39,0.0017071443527878,2.410448031728756e-07,12.090457055675405,Brasil,Ambos
2037,40-44,0.0023649279201358,9.25320776936009e-09,604.426508821886,Brasil,Ambos
2037,45-49,0.003685960690404,2.901755052499364e-07,48.28498013802452,Brasil,Ambos
2037,50-54,0.0041734057516008,3.512568602328569e-07,49.58569508350261,Brasil,Ambos
2037,55-59,0.0073457885698151,3.985169519683774e-07,135.40354919885277,Brasil,Ambos
2037,60-64,0.0105307420480079,0.0080719842267244,0.0137384470740824,Brasil,Ambos
2037,65-69,0.0171963168701568,0.0005546307279842,0.5331715301342342,Brasil,Ambos
2037,70-74,0.0218221214065234,0.0002018856407306,2.358785800503351,Brasil,Ambos
2037,75-79,0.0355534026184188,0.0008072937127911,1.565780109171163,Brasil,Ambos
2037,80-84,0.0605584694520919,0.0013567880645241,2.7029484694546286,Brasil,Ambos
2037,85-89,0.1059065409415935,0.0065906207116552,1.701842042643735,Brasil,Ambos
2037,90+,0.1988542147872506,0.199354827147222,0.2054100821605323,Brasil,Ambos
2038,0,0.0124325334523509,0.0011006780876344,0.3729361557557674,Brasil,Ambos
2038,1-4,0.0005219107716674,9.697482354125436e-06,0.1024156162461488,Brasil,Ambos
2038,5-9,0.0001431530865362,9.190302453186815e-10,22.29829354282506,Brasil,Ambos
2038,10-14,0.000241712119654,5.527885193137938e-07,0.1056909591034475,Brasil,Ambos
2038,15-19,0.0005283163716024,0.0005142649646342,0.0005427517091343,Brasil,Ambos
2038,20-24,0.0012204006558866,0.0003618705307762,0.004115775213013,Brasil,Ambos
2038,25-29,0.0015204883561474,2.841395355327876e-07,16.92294438518206,Brasil,Ambos
2038,30-34,0.0013943683664545,4.1008993212833444e-07,4.741065286042392,Brasil,Ambos
2038,35-39,0.0016904044576154,2.386811689960801e-07,11.97190060005509,Brasil,Ambos
2038,40-44,0.0023455731881475,9.177478883552426e-09,599.4798408980052,Brasil,Ambos
2038,45-49,0.003685960690404,2.907876090604708e-07,48.38683373972191,Brasil,Ambos
2038,50-54,0.0040857651774567,3.4388054584237765e-07,48.544406734105294,Brasil,Ambos
2038,55-59,0.0073036858728139,3.962328352504632e-07,134.62747804588824,Brasil,Ambos
2038,60-64,0.0104099755272785,0.0079794147339005,0.0135808946009711,Brasil,Ambos
2038,65-69,0.017131388889712,0.0005525366136845,0.5311584391366856,Brasil,Ambos
2038,70-74,0.0215420259929554,0.0001992943600306,2.32850986756344,Brasil,Ambos
2038,75-79,0.0350836080335894,0.0007966263170792,1.5450902465378438,Brasil,Ambos
2038,80-84,0.0599195995713911,0.0013424744427176,2.674433343794344,Brasil,Ambos
2038,85-89,0.1051478105215884,0.006543404511634,1.6896497897732572,Brasil,Ambos
2038,90+,0.1988542147872506,0.1996487048225459,0.2057128861522753,Brasil,Ambos
2039,0,0.0124325334523509,0.0011909036619141,0.4035067460134913,Brasil,Ambos
2039,1-4,0.0005219107716674,1.0589458332930738e-05,0.1118358210178795,Brasil,Ambos
2039,5-9,0.0001390246811211,8.925262450683253e-10,21.65523094433939,Brasil,Ambos
2039,10-14,0.0002384267030419,5.452748680045291e-07,0.1042543789548025,Brasil,Ambos
2039,15-19,0.0004995744070358,0.0004862874379365,0.000513224419747,Brasil,Ambos
2039,20-24,0.001195120262064,0.0003543744437438,0.0040305176234102,Brasil,Ambos
2039,25-29,0.0015204883561474,2.9237152603360973e-07,17.413229966748673,Brasil,Ambos
2039,30-34,0.0013819624325265,4.064412918371913e-07,4.698883217012272,Brasil,Ambos
2039,35-39,0.0016738979974032,2.363504952915263e-07,11.854997393826288,Brasil,Ambos
2039,40-44,0.0023263793842115,9.10237965782464e-09,594.5743028453336,Brasil,Ambos
2039,45-49,0.003685960690404,2.914025216768497e-07,48.489154724544186,Brasil,Ambos
2039,50-54,0.0039999650354905,3.366591323809563e-07,47.52498520385373,Brasil,Ambos
2039,55-59,0.0072618309348997,3.939621597302169e-07,133.85597378991696,Brasil,Ambos
2039,60-64,0.0102905940218453,0.0078879068777184,0.0134251490242072,Brasil,Ambos
2039,65-69,0.0170667065938668,0.0005504504234204,0.5291529655862304,Brasil,Ambos
2039,70-74,0.0212655257129327,0.000196736339426,2.298622537995308,Brasil,Ambos
2039,75-79,0.0346200203853412,0.0007860998592385,1.5246737388332223,Brasil,Ambos
2039,80-84,0.059287469536135,0.0013283118244278,2.6462190423638305,Brasil,Ambos
