LOCAL,SEXO,IDADE,ANO,Previsao,Lower_95,Upper_95
Amazonas,Mulheres,35-39,2058,0.0014647964731655,0.0012134375774566,0.0015704860933201
Amazonas,Mulheres,35-39,2059,0.0014647964731655,0.0012134375774566,0.0015704860933201
Amazonas,Mulheres,35-39,2060,0.0014647964731655,0.0012134375774566,0.0015704860933201
Amazonas,Mulheres,35-39,2061,0.0014647964731655,0.0012134375774566,0.0015704860933201
Amazonas,Mulheres,35-39,2062,0.0014647964731655,0.0012134375774566,0.0015704860933201
Amazonas,Mulheres,35-39,2063,0.0014647964731655,0.0012134375774566,0.0015704860933201
Amazonas,Mulheres,35-39,2064,0.0014647964731655,0.0012134375774566,0.0015704860933201
Amazonas,Mulheres,35-39,2065,0.0014647964731655,0.0012134375774566,0.0015704860933201
Amazonas,Mulheres,35-39,2066,0.0014647964731655,0.0012134375774566,0.0015704860933201
Amazonas,Mulheres,35-39,2067,0.0014647964731655,0.0012134375774566,0.0015704860933201
Amazonas,Mulheres,35-39,2068,0.0014647964731655,0.0012134375774566,0.0015704860933201
Amazonas,Mulheres,35-39,2069,0.0014647964731655,0.0012134375774566,0.0015704860933201
Amazonas,Mulheres,35-39,2070,0.0014647964731655,0.0012134375774566,0.0015704860933201
Amazonas,Mulheres,40-44,2020,0.0019758872539959,0.0019089626702057,0.0021323294756894
Amazonas,Mulheres,40-44,2021,0.0019248168138378,0.0018578922300475,0.0020812590355312
Amazonas,Mulheres,40-44,2022,0.0018739385367702,0.00180701395298,0.0020303807584636
Amazonas,Mulheres,40-44,2023,0.0018249123647294,0.0017579877809392,0.0019813545864229
Amazonas,Mulheres,40-44,2024,0.0017769406231469,0.0017100160393567,0.0019333828448404
Amazonas,Mulheres,40-44,2025,0.0017303326077512,0.001663408023961,0.0018867748294447
Amazonas,Mulheres,40-44,2026,0.0016849009270648,0.0016179763432746,0.0018413431487582
Amazonas,Mulheres,40-44,2027,0.001640682902029,0.0015737583182388,0.0017971251237225
Amazonas,Mulheres,40-44,2028,0.0015976159955545,0.0015306914117642,0.0017540582172479
Amazonas,Mulheres,40-44,2029,0.0015556837945982,0.001488759210808,0.0017121260162917
Amazonas,Mulheres,40-44,2030,0.001514850305592,0.0014479257218017,0.0016712925272854
Amazonas,Mulheres,40-44,2031,0.0014750894822809,0.0014081648984907,0.0016315317039744
Amazonas,Mulheres,40-44,2032,0.001436371912134,0.0013694473283438,0.0015928141338275
Amazonas,Mulheres,40-44,2033,0.0013986707766299,0.0013317461928397,0.0015551129983234
Amazonas,Mulheres,40-44,2034,0.001361959141561,0.0012950345577708,0.0015184013632545
Amazonas,Mulheres,40-44,2035,0.0013262111484499,0.0012592865646596,0.0014826533701433
Amazonas,Mulheres,40-44,2036,0.0012914014516951,0.0012244768679048,0.0014478436733885
Amazonas,Mulheres,40-44,2037,0.0012575054456167,0.0011905808618264,0.0014139476673101
Amazonas,Mulheres,40-44,2038,0.0012244991368361,0.0011575745530459,0.0013809413585296
Amazonas,Mulheres,40-44,2039,0.0011923591768787,0.0011254345930885,0.0013488013985722
Amazonas,Mulheres,40-44,2040,0.0011610628233476,0.0010941382395573,0.001317505045041
Amazonas,Mulheres,40-44,2041,0.0011305879338657,0.0010636633500755,0.0012870301555592
Amazonas,Mulheres,40-44,2042,0.001100912945894,0.0010339883621038,0.0012573551675875
Amazonas,Mulheres,40-44,2043,0.0010720168635046,0.0010050922797144,0.0012284590851981
Amazonas,Mulheres,40-44,2044,0.0010438792416109,0.0009769546578207,0.0012003214633043
Amazonas,Mulheres,40-44,2045,0.0010164801719114,0.0009495555881212,0.0011729223936049
Amazonas,Mulheres,40-44,2046,0.0009898002686185,0.0009228756848282,0.0011462424903119
Amazonas,Mulheres,40-44,2047,0.000963820654824,0.0008968960710338,0.0011202628765174
Amazonas,Mulheres,40-44,2048,0.000938522949105,0.0008715983653148,0.0010949651707985
Amazonas,Mulheres,40-44,2049,0.0009138892525342,0.0008469646687439,0.0010703314742276
Amazonas,Mulheres,40-44,2050,0.0008899021360069,0.0008229775522166,0.0010463443577003
Amazonas,Mulheres,40-44,2051,0.0008665446279125,0.0007996200441222,0.0010229868496059
Amazonas,Mulheres,40-44,2052,0.0008438002021235,0.0007768756183333,0.001000242423817
Amazonas,Mulheres,40-44,2053,0.0008216527663031,0.0007547281825129,0.0009780949879966
Amazonas,Mulheres,40-44,2054,0.0008000866505178,0.0007331620667275,0.0009565288722112
Amazonas,Mulheres,40-44,2055,0.0007790865961499,0.0007121620123596,0.0009355288178433
Amazonas,Mulheres,40-44,2056,0.0007586377451008,0.0006917131613105,0.0009150799667942
Amazonas,Mulheres,40-44,2057,0.0007387256292777,0.0006718010454874,0.0008951678509711
Amazonas,Mulheres,40-44,2058,0.0007193361603562,0.0006524115765659,0.0008757783820496
Amazonas,Mulheres,40-44,2059,0.0007004556198117,0.0006335310360215,0.0008568978415052
Amazonas,Mulheres,40-44,2060,0.0006820706492126,0.0006151460654223,0.000838512870906
Amazonas,Mulheres,40-44,2061,0.0006641682407678,0.0005972436569775,0.0008206104624612
Amazonas,Mulheres,40-44,2062,0.0006467357281231,0.0005798111443329,0.0008031779498166
Amazonas,Mulheres,40-44,2063,0.0006297607773987,0.0005628361936085,0.0007862029990922
Amazonas,Mulheres,40-44,2064,0.0006132313784618,0.0005463067946716,0.0007696736001553
Amazonas,Mulheres,40-44,2065,0.0005971358364287,0.0005302112526385,0.0007535780581222
Amazonas,Mulheres,40-44,2066,0.0005814627633898,0.0005145381795996,0.0007379049850833
Amazonas,Mulheres,40-44,2067,0.000566201070352,0.0004992764865617,0.0007226432920454
Amazonas,Mulheres,40-44,2068,0.0005513399593918,0.0004844153756016,0.0007077821810853
Amazonas,Mulheres,40-44,2069,0.0005368689160159,0.0004699443322256,0.0006933111377093
Amazonas,Mulheres,40-44,2070,0.0005227777017206,0.0004558531179303,0.000679219923414
Amazonas,Mulheres,45-49,2020,0.0026895382875988,0.0024280242267869,0.0029198866444263
Amazonas,Mulheres,45-49,2021,0.0026007259920156,0.0023392119312037,0.0028310743488431
Amazonas,Mulheres,45-49,2022,0.0025148475136839,0.002253333452872,0.0027451958705114
Amazonas,Mulheres,45-49,2023,0.0024318059017113,0.0021702918408995,0.0026621542585388
Amazonas,Mulheres,45-49,2024,0.0023515074101732,0.0020899933493614,0.0025818557670008
Amazonas,Mulheres,45-49,2025,0.0022738613921278,0.002012347331316,0.0025042097489553
Amazonas,Mulheres,45-49,2026,0.0021987801971375,0.0019372661363256,0.002429128553965
Amazonas,Mulheres,45-49,2027,0.0021261790721801,0.0018646650113682,0.0023565274290076
Amazonas,Mulheres,45-49,2028,0.0020559760658379,0.001794462005026,0.0022863244226654
Amazonas,Mulheres,45-49,2029,0.0019880919356559,0.0017265778748441,0.0022184402924835
Amazonas,Mulheres,45-49,2030,0.0019224500585645,0.0016609359977527,0.0021527984153921
Amazonas,Mulheres,45-49,2031,0.0018589763442652,0.0015974622834534,0.0020893247010927
Amazonas,Mulheres,45-49,2032,0.0017975991514813,0.0015360850906694,0.0020279475083088
Amazonas,Mulheres,45-49,2033,0.0017382492069788,0.0014767351461669,0.0019685975638063
Amazonas,Mulheres,45-49,2034,0.001680859527266,0.0014193454664541,0.0019112078840935
Amazonas,Mulheres,45-49,2035,0.0016253653428826,0.0013638512820707,0.0018557136997101
Amazonas,Mulheres,45-49,2036,0.0015717040251934,0.0013101899643815,0.0018020523820209
Amazonas,Mulheres,45-49,2037,0.0015198150156032,0.0012583009547913,0.0017501633724307
Amazonas,Mulheres,45-49,2038,0.0014696397571129,0.001208125696301,0.0016999881139404
Amazonas,Mulheres,45-49,2039,0.0014211216281394,0.0011596075673275,0.0016514699849669
Amazonas,Mulheres,45-49,2040,0.0013742058785246,0.0011126918177127,0.0016045542353521
Amazonas,Mulheres,45-49,2041,0.0013288395676605,0.0010673255068486,0.001559187924488
Amazonas,Mulheres,45-49,2042,0.0012849715046608,0.001023457443849,0.0015153198614884
Amazonas,Mulheres,45-49,2043,0.001242552190512,0.0009810381297001,0.0014729005473395
Amazonas,Mulheres,45-49,2044,0.001201533762136,0.0009400197013242,0.0014318821189635
Amazonas,Mulheres,45-49,2045,0.001161869938305,0.0009003558774932,0.0013922182951326
Amazonas,Mulheres,45-49,2046,0.0011235159673432,0.0008620019065313,0.0013538643241707
Amazonas,Mulheres,45-49,2047,0.001086428576559,0.0008249145157471,0.0013167769333865
Amazonas,Mulheres,45-49,2048,0.0010505659233495,0.0007890518625376,0.001280914280177
Amazonas,Mulheres,45-49,2049,0.0010158875479221,0.0007543734871102,0.0012462359047496
Amazonas,Mulheres,45-49,2050,0.0009823543275791,0.0007208402667673,0.0012127026844067
Amazonas,Mulheres,45-49,2051,0.0009499284325152,0.0006884143717033,0.0011802767893427
Amazonas,Mulheres,45-49,2052,0.0009185732830752,0.0006570592222634,0.0011489216399028
Amazonas,Mulheres,45-49,2053,0.0008882535084272,0.0006267394476154,0.0011186018652548
Amazonas,Mulheres,45-49,2054,0.0008589349066006,0.0005974208457887,0.0010892832634281
Amazonas,Mulheres,45-49,2055,0.0008305844058464,0.0005690703450346,0.001060932762674
Amazonas,Mulheres,45-49,2056,0.000803170027276,0.0005416559664641,0.0010335183841035
Amazonas,Mulheres,45-49,2057,0.0007766608487337,0.0005151467879219,0.0010070092055613
Amazonas,Mulheres,45-49,2058,0.0007510269698658,0.000489512909054,0.0009813753266934
Amazonas,Mulheres,45-49,2059,0.0007262394783433,0.0004647254175315,0.0009565878351708
Amazonas,Mulheres,45-49,2060,0.0007022704172024,0.0004407563563905,0.0009326187740299
Amazonas,Mulheres,45-49,2061,0.0006790927532643,0.0004175786924525,0.0009094411100918
Amazonas,Mulheres,45-49,2062,0.0006566803466003,0.0003951662857884,0.0008870287034278
Amazonas,Mulheres,45-49,2063,0.0006350079210051,0.0003734938601932,0.0008653562778326
Amazonas,Mulheres,45-49,2064,0.0006140510354477,0.0003525369746358,0.0008443993922752
Amazonas,Mulheres,45-49,2065,0.0005937860564656,0.0003322719956538,0.0008241344132931
Amazonas,Mulheres,45-49,2066,0.0005741901314721,0.0003126760706602,0.0008045384882996
Amazonas,Mulheres,45-49,2067,0.0005552411629458,0.0002937271021339,0.0007855895197733
Amazonas,Mulheres,45-49,2068,0.0005369177834741,0.0002754037226623,0.0007672661403017
Amazonas,Mulheres,45-49,2069,0.0005191993316215,0.0002576852708097,0.0007495476884491
Amazonas,Mulheres,45-49,2070,0.0005020658285956,0.0002405517677837,0.0007324141854231
Amazonas,Mulheres,50-54,2020,0.0042110432157672,0.0040179589303286,0.0044668629710493
Amazonas,Mulheres,50-54,2021,0.0041802482660503,0.0039871639806117,0.0044360680213325
Amazonas,Mulheres,50-54,2022,0.0041489526958943,0.0039558684104557,0.0044047724511765
Amazonas,Mulheres,50-54,2023,0.0041173745295601,0.0039242902441215,0.0043731942848422
Amazonas,Mulheres,50-54,2024,0.0040856860203478,0.0038926017349092,0.00434150577563
Amazonas,Mulheres,50-54,2025,0.0040540226484089,0.0038609383629702,0.004309842403691
Amazonas,Mulheres,50-54,2026,0.0040224904435844,0.0038294061581458,0.0042783101988665
Amazonas,Mulheres,50-54,2027,0.0039911719110062,0.0037980876255675,0.0042469916662883
Amazonas,Mulheres,50-54,2028,0.0039601308048879,0.0037670465194493,0.00421595056017
Amazonas,Mulheres,50-54,2029,0.0039294159611826,0.003736331675744,0.0041852357164647
Amazonas,Mulheres,50-54,2030,0.0038990643663671,0.0037059800809285,0.0041548841216492
Amazonas,Mulheres,50-54,2031,0.003869103609388,0.0036760193239493,0.0041249233646701
Amazonas,Mulheres,50-54,2032,0.003839553837459,0.0036464695520203,0.0040953735927411
Amazonas,Mulheres,50-54,2033,0.0038104293140029,0.0036173450285643,0.0040662490692851
Amazonas,Mulheres,50-54,2034,0.0037817396583183,0.0035886553728797,0.0040375594136005
Amazonas,Mulheres,50-54,2035,0.0037534908311077,0.0035604065456691,0.0040093105863899
Amazonas,Mulheres,50-54,2036,0.0037256859173773,0.0035326016319387,0.0039815056726594
Amazonas,Mulheres,50-54,2037,0.0036983257479651,0.0035052414625265,0.0039541455032472
Amazonas,Mulheres,50-54,2038,0.0036714093926721,0.0034783251072335,0.0039272291479542
Amazonas,Mulheres,50-54,2039,0.0036449345513062,0.0034518502658676,0.0039007543065883
Amazonas,Mulheres,50-54,2040,0.0036188978636067,0.0034258135781681,0.0038747176188888
Amazonas,Mulheres,50-54,2041,0.003593295154739,0.0034002108693004,0.0038491149100212
Amazonas,Mulheres,50-54,2042,0.0035681216296364,0.0033750373441978,0.0038239413849186
Amazonas,Mulheres,50-54,2043,0.0035433720267415,0.0033502877413029,0.0037991917820237
Amazonas,Mulheres,50-54,2044,0.0035190407395323,0.0033259564540937,0.0037748604948144
Amazonas,Mulheres,50-54,2045,0.0034951219124918,0.0033020376270531,0.0037509416677739
Amazonas,Mulheres,50-54,2046,0.0034716095168081,0.0032785252313695,0.0037274292720903
Amazonas,Mulheres,50-54,2047,0.003448497410001,0.0032554131245624,0.0037043171652832
Amazonas,Mulheres,50-54,2048,0.0034257793828049,0.0032326950973663,0.003681599138087
Amazonas,Mulheres,50-54,2049,0.0034034491959509,0.0032103649105123,0.003659268951233
Amazonas,Mulheres,50-54,2050,0.0033815006089439,0.0031884163235053,0.0036373203642261
Amazonas,Mulheres,50-54,2051,0.0033599274024972,0.0031668431170586,0.0036157471577794
Amazonas,Mulheres,50-54,2052,0.0033387233959434,0.0031456391105048,0.0035945431512256
Amazonas,Mulheres,50-54,2053,0.0033178824606685,0.0031247981752298,0.0035737022159506
Amazonas,Mulheres,50-54,2054,0.0032973985303968,0.0031043142449582,0.003553218285679
Amazonas,Mulheres,50-54,2055,0.0032772656089873,0.0030841813235487,0.0035330853642695
Amazonas,Mulheres,50-54,2056,0.0032574777762594,0.0030643934908208,0.0035132975315415
Amazonas,Mulheres,50-54,2057,0.0032380291922651,0.0030449449068265,0.0034938489475472
Amazonas,Mulheres,50-54,2058,0.003218914100333,0.0030258298148944,0.0034747338556151
Amazonas,Mulheres,50-54,2059,0.0032001268291456,0.003007042543707,0.0034559465844277
Amazonas,Mulheres,50-54,2060,0.0031816617940545,0.0029885775086159,0.0034374815493367
Amazonas,Mulheres,50-54,2061,0.0031635134977983,0.0029704292123597,0.0034193332530804
Amazonas,Mulheres,50-54,2062,0.0031456765307511,0.0029525922453124,0.0034014962860332
Amazonas,Mulheres,50-54,2063,0.0031281455708053,0.0029350612853667,0.0033839653260875
Amazonas,Mulheres,50-54,2064,0.0031109153829696,0.002917831097531,0.0033667351382517
Amazonas,Mulheres,50-54,2065,0.0030939808187453,0.0029008965333067,0.0033498005740274
Amazonas,Mulheres,50-54,2066,0.0030773368153341,0.0028842525298955,0.0033331565706162
Amazonas,Mulheres,50-54,2067,0.0030609783947155,0.0028678941092769,0.0033167981499976
Amazonas,Mulheres,50-54,2068,0.0030449006626268,0.0028518163771882,0.003300720417909
Amazonas,Mulheres,50-54,2069,0.0030290988074708,0.0028360145220322,0.003284918562753
Amazonas,Mulheres,50-54,2070,0.0030135680991704,0.0028204838137318,0.0032693878544526
Amazonas,Mulheres,55-59,2020,0.0060135781492636,0.0056814635559589,0.0062293195173723
Amazonas,Mulheres,55-59,2021,0.0058153962282535,0.0054832816349488,0.0060311375963622
Amazonas,Mulheres,55-59,2022,0.0056237455448437,0.0052916309515389,0.0058394869129523
Amazonas,Mulheres,55-59,2023,0.0054384108568908,0.0051062962635861,0.0056541522249995
Amazonas,Mulheres,55-59,2024,0.0052591840157345,0.0049270694224298,0.0054749253838432
Amazonas,Mulheres,55-59,2025,0.005085863732425,0.0047537491391202,0.0053016051005337
Amazonas,Mulheres,55-59,2026,0.0049182553516556,0.0045861407583509,0.0051339967197643
Amazonas,Mulheres,55-59,2027,0.0047561706331457,0.0044240560398409,0.0049719120012544
Amazonas,Mulheres,55-59,2028,0.0045994275402276,0.0042673129469228,0.0048151689083363
Amazonas,Mulheres,55-59,2029,0.0044478500354016,0.0041157354420969,0.0046635914035103
Amazonas,Mulheres,55-59,2030,0.0043012678826282,0.0039691532893235,0.0045170092507369
Amazonas,Mulheres,55-59,2031,0.0041595164561359,0.0038274018628311,0.0043752578242446
Amazonas,Mulheres,55-59,2032,0.0040224365555301,0.0036903219622254,0.0042381779236388
Amazonas,Mulheres,55-59,2033,0.0038898742269956,0.0035577596336908,0.0041056155951042
Amazonas,Mulheres,55-59,2034,0.0037616805903904,0.0034295659970857,0.0039774219584991
Amazonas,Mulheres,55-59,2035,0.0036377116720394,0.0033055970787346,0.0038534530401481
Amazonas,Mulheres,55-59,2036,0.0035178282430368,0.0031857136497321,0.0037335696111455
Amazonas,Mulheres,55-59,2037,0.003401895662879,0.0030697810695742,0.0036176370309876
Amazonas,Mulheres,55-59,2038,0.0032897837282491,0.0029576691349443,0.0035055250963578
Amazonas,Mulheres,55-59,2039,0.0031813665267865,0.0028492519334817,0.0033971078948952
Amazonas,Mulheres,55-59,2040,0.0030765222956744,0.0027444077023696,0.003292263663783
Amazonas,Mulheres,55-59,2041,0.0029751332848881,0.0026430186915833,0.0031908746529967
Amazonas,Mulheres,55-59,2042,0.0028770856249502,0.0025449710316454,0.0030928269930588
Amazonas,Mulheres,55-59,2043,0.0027822691990438,0.0024501546057391,0.0029980105671525
Amazonas,Mulheres,55-59,2044,0.0026905775193407,0.002358462926036,0.0029063188874494
Amazonas,Mulheres,55-59,2045,0.0026019076074047,0.0022697930140999,0.0028176489755134
Amazonas,Mulheres,55-59,2046,0.0025161598785368,0.002184045285232,0.0027319012466455
Amazonas,Mulheres,55-59,2047,0.0024332380299318,0.002101123436627,0.0026489793980405
Amazonas,Mulheres,55-59,2048,0.0023530489325208,0.002020934339216,0.0025687903006295
Amazonas,Mulheres,55-59,2049,0.002275502526378,0.0019433879330732,0.0024912438944866
Amazonas,Mulheres,55-59,2050,0.0022005117195744,0.0018683971262696,0.0024162530876831
Amazonas,Mulheres,55-59,2051,0.0021279922903654,0.0017958776970606,0.0023437336584741
Amazonas,Mulheres,55-59,2052,0.0020578627926012,0.0017257481992964,0.0022736041607098
Amazonas,Mulheres,55-59,2053,0.0019900444642547,0.0016579298709499,0.0022057858323633
Amazonas,Mulheres,55-59,2054,0.0019244611389643,0.0015923465456595,0.002140202507073
Amazonas,Mulheres,55-59,2055,0.0018610391604914,0.0015289245671866,0.0020767805286001
Amazonas,Mulheres,55-59,2056,0.0017997072999974,0.0014675927066926,0.002015448668106
Amazonas,Mulheres,55-59,2057,0.0017403966760464,0.0014082820827416,0.001956138044155
Amazonas,Mulheres,55-59,2058,0.001683040677245,0.0013509260839402,0.0018987820453537
Amazonas,Mulheres,55-59,2059,0.001627574887431,0.0012954602941262,0.0018433162555397
Amazonas,Mulheres,55-59,2060,0.0015739370133278,0.001241822420023,0.0017896783814364
Amazonas,Mulheres,55-59,2061,0.0015220668145828,0.001189952221278,0.0017378081826915
Amazonas,Mulheres,55-59,2062,0.0014719060361119,0.0011397914428071,0.0016876474042206
Amazonas,Mulheres,55-59,2063,0.0014233983426732,0.0010912837493684,0.0016391397107819
Amazonas,Mulheres,55-59,2064,0.0013764892555969,0.0010443746622921,0.0015922306237056
Amazonas,Mulheres,55-59,2065,0.0013311260916008,0.000999011498296,0.0015468674597094
Amazonas,Mulheres,55-59,2066,0.0012872579036213,0.0009551433103166,0.00150299927173
Amazonas,Mulheres,55-59,2067,0.0012448354235957,0.0009127208302909,0.0014605767917044
Amazonas,Mulheres,55-59,2068,0.0012038110071285,0.0008716964138237,0.0014195523752371
Amazonas,Mulheres,55-59,2069,0.0011641385799826,0.0008320239866778,0.0013798799480913
Amazonas,Mulheres,55-59,2070,0.0011257735863335,0.0007936589930287,0.0013415149544422
Amazonas,Mulheres,60-64,2020,0.0091403145846645,0.008408406114849,0.0099466868745874
Amazonas,Mulheres,60-64,2021,0.0088703599622445,0.008138451492429,0.0096767322521674
Amazonas,Mulheres,60-64,2022,0.0086109135427399,0.0078790050729243,0.0094172858326627
Amazonas,Mulheres,60-64,2023,0.0083614497067203,0.0076295412369048,0.0091678219966432
Amazonas,Mulheres,60-64,2024,0.0081214830844701,0.0073895746146545,0.0089278553743929
Amazonas,Mulheres,60-64,2025,0.0078905638567557,0.0071586553869401,0.0086969361466785
Amazonas,Mulheres,60-64,2026,0.0076682737707283,0.0069363653009128,0.0084746460606512
Amazonas,Mulheres,60-64,2027,0.0074542227447008,0.0067223142748852,0.0082605950346236
Amazonas,Mulheres,60-64,2028,0.0072480459601084,0.0065161374902929,0.0080544182500313
Amazonas,Mulheres,60-64,2029,0.0070494013583762,0.0063174928885606,0.007855773648299
Amazonas,Mulheres,60-64,2030,0.006857967475819,0.0061260590060034,0.0076643397657418
Amazonas,Mulheres,60-64,2031,0.0066734415619922,0.0059415330921766,0.007479813851915
Amazonas,Mulheres,60-64,2032,0.0064955379367481,0.0057636294669325,0.0073019102266709
Amazonas,Mulheres,60-64,2033,0.006323986549175,0.0055920780793594,0.0071303588390978
Amazonas,Mulheres,60-64,2034,0.0061585317079887,0.0054266232381731,0.0069649039979115
Amazonas,Mulheres,60-64,2035,0.0059989309581359,0.0052670224883203,0.0068053032480587
Amazonas,Mulheres,60-64,2036,0.005844954082592,0.0051130456127765,0.0066513263725149
Amazonas,Mulheres,60-64,2037,0.0056963822117869,0.0049644737419713,0.0065027545017097
Amazonas,Mulheres,60-64,2038,0.0055530070259248,0.0048210985561092,0.0063593793158476
Amazonas,Mulheres,60-64,2039,0.0054146300377947,0.0046827215679791,0.0062210023277175
Amazonas,Mulheres,60-64,2040,0.0052810619455918,0.0045491534757763,0.0060874342355147
Amazonas,Mulheres,60-64,2041,0.0051521220468677,0.0044202135770521,0.0059584943367905
Amazonas,Mulheres,60-64,2042,0.0050276377060502,0.0042957292362346,0.005834009995973
Amazonas,Mulheres,60-64,2043,0.0049074438690849,0.0041755353992693,0.0057138161590078
Amazonas,Mulheres,60-64,2044,0.0047913826196713,0.0040594741498557,0.0055977549095941
Amazonas,Mulheres,60-64,2045,0.0046793027723464,0.0039473943025309,0.0054856750622693
Amazonas,Mulheres,60-64,2046,0.004571059498323,0.0038391510285075,0.0053774317882459
Amazonas,Mulheres,60-64,2047,0.00446651398054,0.0037346055107244,0.0052728862704628
Amazonas,Mulheres,60-64,2048,0.0043655330948525,0.0036336246250369,0.0051719053847753
Amazonas,Mulheres,60-64,2049,0.0042679891146857,0.0035360806448702,0.0050743614046086
Amazonas,Mulheres,60-64,2050,0.0041737594368151,0.0034418509669995,0.0049801317267379
Amazonas,Mulheres,60-64,2051,0.0040827263262247,0.0033508178564091,0.0048890986161475
Amazonas,Mulheres,60-64,2052,0.0039947766782449,0.0032628682084294,0.0048011489681678
Amazonas,Mulheres,60-64,2053,0.0039098017963813,0.0031778933265657,0.0047161740863041
Amazonas,Mulheres,60-64,2054,0.0038276971844317,0.0030957887146162,0.0046340694743546
Amazonas,Mulheres,60-64,2055,0.0037483623516485,0.003016453881833,0.0045547346415714
Amazonas,Mulheres,60-64,2056,0.0036717006298365,0.002939792160021,0.0044780729197594
Amazonas,Mulheres,60-64,2057,0.0035976190014015,0.002865710531586,0.0044039912913244
Amazonas,Mulheres,60-64,2058,0.0035260279374654,0.0027941194676499,0.0043324002273883
Amazonas,Mulheres,60-64,2059,0.0034568412452558,0.0027249327754402,0.0042632135351786
Amazonas,Mulheres,60-64,2060,0.0033899759240582,0.0026580674542426,0.004196348213981
Amazonas,Mulheres,60-64,2061,0.0033253520290893,0.0025934435592737,0.0041317243190121
Amazonas,Mulheres,60-64,2062,0.0032628925427103,0.0025309840728948,0.0040692648326332
Amazonas,Mulheres,60-64,2063,0.0032025232524564,0.0024706147826408,0.0040088955423792
Amazonas,Mulheres,60-64,2064,0.0031441726354032,0.0024122641655876,0.003950544925326
Amazonas,Mulheres,60-64,2065,0.0030877717484387,0.0023558632786231,0.0038941440383615
Amazonas,Mulheres,60-64,2066,0.0030332541240432,0.0023013456542277,0.0038396264139661
Amazonas,Mulheres,60-64,2067,0.0029805556712163,0.0022486472014007,0.0037869279611391
Amazonas,Mulheres,60-64,2068,0.0029296145812197,0.0021977061114042,0.0037359868711426
Amazonas,Mulheres,60-64,2069,0.0028803712378333,0.0021484627680178,0.0036867435277562
Amazonas,Mulheres,60-64,2070,0.0028327681318437,0.0021008596620281,0.0036391404217666
Amazonas,Mulheres,65-69,2020,0.0137759996222372,0.0125957350302895,0.0148131716705065
Amazonas,Mulheres,65-69,2021,0.0133607235671782,0.0121804589752305,0.0143978956154475
Amazonas,Mulheres,65-69,2022,0.012957970999459,0.0117777064075113,0.0139951430477283
Amazonas,Mulheres,65-69,2023,0.0125673640894369,0.0113870994974892,0.0136045361377062
Amazonas,Mulheres,65-69,2024,0.0121885364114648,0.0110082718195171,0.0132257084597341
Amazonas,Mulheres,65-69,2025,0.0118211325995284,0.0106408680075807,0.0128583046477977
Amazonas,Mulheres,65-69,2026,0.011464808013287,0.0102845434213393,0.0125019800615563
Amazonas,Mulheres,65-69,2027,0.0111192284142027,0.0099389638222549,0.012156400462472
Amazonas,Mulheres,65-69,2028,0.0107840696514548,0.009603805059507,0.0118212416997241
Amazonas,Mulheres,65-69,2029,0.0104590173573418,0.0092787527653941,0.0114961894056111
Amazonas,Mulheres,65-69,2030,0.0101437666518858,0.0089635020599381,0.0111809387001551
Amazonas,Mulheres,65-69,2031,0.0098380218563594,0.0086577572644117,0.0108751939046288
Amazonas,Mulheres,65-69,2032,0.0095414962154677,0.00836123162352,0.010578668263737
Amazonas,Mulheres,65-69,2033,0.0092539116279215,0.0080736470359738,0.0102910836761908
Amazonas,Mulheres,65-69,2034,0.0089749983851497,0.007794733793202,0.0100121704334191
Amazonas,Mulheres,65-69,2035,0.0087044949179046,0.0075242303259569,0.0097416669661739
Amazonas,Mulheres,65-69,2036,0.0084421475505206,0.0072618829585729,0.0094793195987899
Amazonas,Mulheres,65-69,2037,0.0081877102625966,0.0070074456706489,0.0092248823108659
Amazonas,Mulheres,65-69,2038,0.0079409444578762,0.0067606798659284,0.0089781165061454
Amazonas,Mulheres,65-69,2039,0.0077016187401092,0.0065213541481615,0.0087387907883785
Amazonas,Mulheres,65-69,2040,0.0074695086956837,0.0062892441037359,0.0085066807439529
Amazonas,Mulheres,65-69,2041,0.0072443966828219,0.0060641320908742,0.0082815687310912
Amazonas,Mulheres,65-69,2042,0.0070260716271452,0.0058458070351975,0.0080632436754145
Amazonas,Mulheres,65-69,2043,0.006814328823412,0.0056340642314643,0.0078515008716813
Amazonas,Mulheres,65-69,2044,0.0066089697432449,0.0054287051512971,0.0076461417915141
Amazonas,Mulheres,65-69,2045,0.0064098018486636,0.0052295372567159,0.0074469738969329
Amazonas,Mulheres,65-69,2046,0.0062166384112514,0.0050363738193037,0.0072538104595207
Amazonas,Mulheres,65-69,2047,0.006029298336781,0.0048490337448333,0.0070664703850503
Amazonas,Mulheres,65-69,2048,0.0058476059951383,0.0046673414031905,0.0068847780434075
Amazonas,Mulheres,65-69,2049,0.0056713910553817,0.0044911264634339,0.0067085631036509
Amazonas,Mulheres,65-69,2050,0.0055004883257833,0.0043202237338356,0.0065376603740526
Amazonas,Mulheres,65-69,2051,0.0053347375987003,0.0041544730067526,0.0063719096469696
Amazonas,Mulheres,65-69,2052,0.0051739835001313,0.0039937189081835,0.0062111555484006
Amazonas,Mulheres,65-69,2053,0.0050180753438156,0.0038378107518679,0.0060552473920849
Amazonas,Mulheres,65-69,2054,0.0048668669897392,0.0036866023977915,0.0059040390380085
Amazonas,Mulheres,65-69,2055,0.0047202167069124,0.0035399521149647,0.0057573887551817
Amazonas,Mulheres,65-69,2056,0.0045779870402922,0.0033977224483445,0.0056151590885615
