LOCAL,SEXO,IDADE,RMSE,MAE,sMAPE
Norte,Ambos,20-24,9.34826795937212e-05,9.13439530891095e-05,4.48880046761565
Norte,Ambos,25-29,8.48016013359625e-05,5.5556844746075e-05,2.72945774231915
Norte,Ambos,30-34,0.0001275704662058,0.0001147065631879,5.37158512308072
Norte,Ambos,35-39,9.43163307728815e-05,8.82010203942143e-05,3.72345554838083
Norte,Ambos,40-44,0.0002650340865709,0.0002623637609074,8.84690641626981
Norte,Ambos,45-49,0.0004167897707275,0.0004150891870223,10.4990474016515
Norte,Ambos,50-54,0.0004033113367628,0.0003917925859322,6.96513064424563
Norte,Ambos,55-59,0.0003153644571506,0.0002765921095179,3.39099405492311
Norte,Ambos,60-64,0.0005863969757233,0.0005476480622217,4.43304051777442
Norte,Ambos,65-69,0.0006383093666037,0.0005630043959247,3.0417697876612
Norte,Ambos,70-74,0.0009142263773463,0.0007845260233257,2.98859589058931
Norte,Ambos,75-79,0.0017743517247462,0.0016826978418323,3.87856930901813
Norte,Ambos,80-84,0.0030628427562904,0.0029807935156612,4.14543415180744
Norte,Ambos,85-89,0.0060571149232617,0.0059053284127503,4.95455267344122
Norte,Ambos,90+,0.015977854666364,0.0158719337430085,8.31793528416921
Nordeste,Mulheres,0,0.0009824925407129,0.0008646423049164,6.79531555160812
Nordeste,Mulheres,1-4,3.5557464851613e-05,3.42973803171282e-05,6.86397670979767
Nordeste,Mulheres,5-9,2.23824251671316e-05,2.21666408553228e-05,9.49227523882013
Nordeste,Mulheres,10-14,1.60644361372691e-05,1.53577734304032e-05,5.54898942222012
Nordeste,Mulheres,15-19,8.00805574582808e-05,7.52678443942936e-05,14.3772127763507
Nordeste,Mulheres,20-24,5.8612513005295e-05,5.85022303172865e-05,9.27500617948447
Nordeste,Mulheres,25-29,6.07801049287626e-05,6.02679754197167e-05,8.34524387106842
Nordeste,Mulheres,30-34,0.0001547652061019,0.0001520770327546,15.126510581703
Nordeste,Mulheres,35-39,0.0001148089514917,0.0001089811313154,7.96396992797298
Nordeste,Mulheres,40-44,0.0001261996138494,0.0001260943628654,6.28473561067735
Nordeste,Mulheres,45-49,0.0001495911337631,0.0001492299861615,5.26429696335073
Nordeste,Mulheres,50-54,0.0002211605152365,0.0002052176162056,4.82807988145369
Nordeste,Mulheres,55-59,0.0001755696197508,0.0001659415316397,2.69095743331669
Nordeste,Mulheres,60-64,0.0004994561323853,0.0004876218018459,5.15369703456096
Nordeste,Mulheres,65-69,0.0003253906272198,0.0002522255058952,1.79297246350748
Nordeste,Mulheres,70-74,0.000305320736303,0.0002701329860991,1.34539543564227
Nordeste,Mulheres,75-79,0.0011717810592232,0.0011289244620868,3.16898720404869
Nordeste,Mulheres,80-84,0.0005510562453765,0.0004890188565981,0.782965149284298
Nordeste,Mulheres,85-89,0.0067802487568659,0.006610695493039,5.96536333382619
Nordeste,Mulheres,90+,0.0162269823899569,0.016209352900332,9.41012537086648
Nordeste,Homens,0,0.0013484650788773,0.0012568276911301,8.53356049957616
Nordeste,Homens,1-4,5.7614324620476e-05,4.87435605994121e-05,8.53409312202313
Nordeste,Homens,5-9,4.14048559113515e-05,4.00365740097542e-05,13.1448670214545
Nordeste,Homens,10-14,8.80196946727889e-05,8.61454872743161e-05,18.5897378371119
Nordeste,Homens,15-19,0.0003681930115912,0.0003125678302667,12.4866658941483
Nordeste,Homens,20-24,0.0003565874849378,0.0003023067486632,8.40815540207439
Nordeste,Homens,25-29,0.0002904410702376,0.0002256569814317,6.86211166103128
Nordeste,Homens,30-34,0.0004814439024633,0.0004440483098279,12.841590690042
Nordeste,Homens,35-39,0.0005957817219982,0.0005623424334168,14.6507573533854
Nordeste,Homens,40-44,0.000446641725352,0.0004314587665764,9.38071506173809
Nordeste,Homens,45-49,0.0005580919695601,0.0005463410880282,9.11045812819919
Nordeste,Homens,50-54,0.0004244138269939,0.0004216355236669,5.19781456194475
Nordeste,Homens,55-59,0.0005007436017273,0.000498995728054,4.50498816849774
Nordeste,Homens,60-64,0.0009320583282781,0.0008652935206417,5.40766090985484
Nordeste,Homens,65-69,0.0005344155760756,0.0004660612535069,2.09266349051801
Nordeste,Homens,70-74,0.0013216511902173,0.0012432200456357,3.85285428706096
Nordeste,Homens,75-79,0.0013685364650328,0.0012927488347492,2.54312598641122
Nordeste,Homens,80-84,0.000665965590999,0.0005196862273004,0.635431476218525
Nordeste,Homens,85-89,0.0080567839207674,0.0079816249371444,5.9908530547925
Nordeste,Homens,90+,0.0259776277433376,0.0258382732462682,13.056999136607
Nordeste,Ambos,0,0.0011359671090408,0.0010306393045414,7.43714474792761
Nordeste,Ambos,1-4,4.08010688297684e-05,3.69456371227081e-05,6.85419079848775
Nordeste,Ambos,5-9,2.80381580936897e-05,2.70176386849709e-05,10.0634743997043
Nordeste,Ambos,10-14,4.01404544390317e-05,4.00178739932255e-05,10.9335170860146
Nordeste,Ambos,15-19,0.0002428427654139,0.0001966840834895,12.7782103218091
Nordeste,Ambos,20-24,0.0001849299888744,0.0001515940145642,7.24024924189829
Nordeste,Ambos,25-29,0.00018912764647,0.0001375702882164,6.94803951212271
Nordeste,Ambos,30-34,0.0003481407994726,0.0003272934373165,14.7655019534504
Nordeste,Ambos,35-39,0.0003448149881039,0.0003254002919932,12.701993690199
Nordeste,Ambos,40-44,0.0003079534457706,0.0003005911509365,9.20120777478019
Nordeste,Ambos,45-49,0.0004576507117398,0.0004457047068065,10.1597528766134
Nordeste,Ambos,50-54,0.0003189073403904,0.0003122509008115,5.14866075062432
Nordeste,Ambos,55-59,0.0002794073131407,0.0002731657235969,3.23694756628698
Nordeste,Ambos,60-64,0.0009210778332368,0.0008983833875757,7.14639935059629
Nordeste,Ambos,65-69,0.0003375454191511,0.0002411962177682,1.3594161957819
Nordeste,Ambos,70-74,0.0008855123247204,0.0008660456440532,3.39175097492525
Nordeste,Ambos,75-79,0.0012353932047463,0.0011827674653822,2.80296740589698
Nordeste,Ambos,80-84,0.0005473529771783,0.0004989416728977,0.710725974414876
Nordeste,Ambos,85-89,0.0077441767582773,0.0076278743640608,6.36486383904437
Nordeste,Ambos,90+,0.0195779768131621,0.0195584406737896,10.7578170019744
Sudeste,Mulheres,0,0.0005634789267081,0.0004835473064799,4.54025376561847
Sudeste,Mulheres,1-4,1.31314710583529e-05,1.24079925414003e-05,2.94865163231436
Sudeste,Mulheres,5-9,4.5406987068336e-05,4.53145757453961e-05,24.1981785150359
Sudeste,Mulheres,10-14,2.74864054640033e-05,2.74825006204985e-05,12.5673372427755
Sudeste,Mulheres,15-19,4.95100285492727e-05,4.90492604696179e-05,11.5957412479487
Sudeste,Mulheres,20-24,2.13485635349937e-05,1.96146711699016e-05,3.66902841561928
Sudeste,Mulheres,25-29,2.24952138421217e-05,2.12010087588604e-05,3.35310437865776
Sudeste,Mulheres,30-34,5.48416624827428e-05,5.17856871751376e-05,5.92146348160206
Sudeste,Mulheres,35-39,2.59086056761925e-05,2.45370817394415e-05,2.00810753375975
