regiao,faixa_etaria,taxa,RMSE_LC,RMSE_LM,MAE_LC,MAE_LM,MAPE_LC,MAPE_LM
Rio Grande do Norte,35-39,Homens,1.8810172648578823e-4,1.9252535443348409e-4,1.5071386181662776e-4,1.4276758333531836e-4,4.1024064174940085,3.9658181306315488
Rio Grande do Norte,40-44,Homens,2.0826629831034127e-4,2.4193622679640067e-4,1.6002461247625413e-4,1.5937106655734118e-4,3.53992448409617,3.622936294692324
Rio Grande do Norte,45-49,Homens,2.7659711482015925e-4,2.892434537601565e-4,2.0158230819098617e-4,1.891739131131506e-4,3.3755757241661524,3.118913121329977
Rio Grande do Norte,50-54,Homens,3.508821011569197e-4,5.213595436308243e-4,2.790795757078011e-4,3.8612336623887114e-4,3.2500498893797594,4.612513824888556
Rio Grande do Norte,55-59,Homens,5.500482576446209e-4,7.4785276620666e-4,3.0048235198357334e-4,4.5263177050739524e-4,2.5283248102762137,3.9086974826863554
Rio Grande do Norte,60-64,Homens,4.810262423129362e-4,8.724247952440736e-4,3.806344156794881e-4,6.154381504058473e-4,2.3720681317222847,3.906517552775456
Rio Grande do Norte,65-69,Homens,8.886619633348353e-4,0.001268915153795899,7.385532748221758e-4,9.941165619504378e-4,3.194208055828744,4.340547316773792
Rio Grande do Norte,70-74,Homens,6.920921441228526e-4,0.001389087470416099,5.635626201247437e-4,0.0011439046345594571,1.6798040137665975,3.5337492164801936
Rio Grande do Norte,75-79,Homens,0.0014167141470694078,0.002929822488576832,0.0011148408159999867,0.002227616484256145,2.097378193189138,4.3187821200410825
Rio Grande do Norte,80-84,Homens,0.0022569192174343084,0.003113204926853126,0.0018728357876035759,0.0027079974013882687,2.2183537891930003,3.27865488017322
Rio Grande do Norte,85-89,Homens,0.006973500889788954,0.00814390490169764,0.005956806602118668,0.007009254900530208,4.3889281092165655,5.173985982786848
Rio Grande do Norte,90+,Homens,0.01088494028986248,0.011301995152049856,0.009152493163985026,0.008790408941353705,4.733686431043048,4.719283890839689
Paraíba,0,Homens,0.01164737120585402,0.005901974395418966,0.006789835441387371,0.00432648226356024,40.215487201542295,26.039391248551507
Paraíba,1-4,Homens,4.0638884531863284e-4,2.3596586189240807e-4,2.343381019711881e-4,1.7845213499737922e-4,45.01382309576843,31.635489545850167
Paraíba,5-9,Homens,1.1132543506145413e-4,7.464860608444861e-5,7.840676633205228e-5,5.8003245773398215e-5,28.986591455183735,20.888767080344845
Paraíba,10-14,Homens,8.43093623686647e-5,6.123871283570017e-5,5.887121476838955e-5,4.372682466045887e-5,16.498253583356515,12.134600296435604
Paraíba,15-19,Homens,5.227364104284293e-4,5.252188193745013e-4,3.71310582479256e-4,4.020878706976166e-4,19.129813776861244,20.818091133354798
Paraíba,20-24,Homens,5.256545776916497e-4,5.254447771945027e-4,3.8985234470081097e-4,4.0330168508573516e-4,13.668355219457043,14.086334341413359
Paraíba,25-29,Homens,3.3308682757435677e-4,3.3461553603501647e-4,2.6474507367896125e-4,2.635998352683545e-4,8.74829853488559,8.716138112095853
Paraíba,30-34,Homens,2.638844243279732e-4,2.601217286226103e-4,2.1491134275760724e-4,2.1128137106980676e-4,6.438959867396759,6.342261996165593
Paraíba,35-39,Homens,2.255723621366776e-4,2.2361515978040907e-4,1.986416316643579e-4,1.8734778292119354e-4,5.18305212018641,4.893016701797633
Paraíba,40-44,Homens,2.591276321259648e-4,2.743039308314493e-4,1.5422568975241447e-4,1.575572394790736e-4,3.05921591853149,3.113582798933054
Paraíba,45-49,Homens,2.893382937974738e-4,3.382968331993429e-4,1.712860261365778e-4,1.9238012298734006e-4,2.5118213200292354,2.8187536253675316
Paraíba,50-54,Homens,4.6924095299375867e-4,5.235049043873029e-4,3.1761167625583717e-4,3.186603302372099e-4,3.4931394385328294,3.441362942282929
Paraíba,55-59,Homens,4.7763375686108486e-4,6.089085081113617e-4,3.4938980045804324e-4,4.1229961220261784e-4,2.869256043327477,3.3353157576190435
Paraíba,60-64,Homens,6.257753848714907e-4,7.128978721707987e-4,3.2065070486132205e-4,3.643104711731593e-4,1.8221100970759112,2.0679214530830525
Paraíba,65-69,Homens,6.374303212397756e-4,8.769624108922578e-4,4.5877908482916803e-4,5.824440884261594e-4,1.870313969244343,2.361781023139873
Paraíba,70-74,Homens,5.445227043011868e-4,9.990758709331313e-4,3.555701583876165e-4,6.701734971111701e-4,1.0236378468628462,1.9317777797518556
Paraíba,75-79,Homens,0.001423244570733094,0.001834607527432483,0.0010686072030223377,0.001554223865489265,2.0261350512258627,2.871299502460672
Paraíba,80-84,Homens,0.0019747621929708243,0.0024246912471469323,0.0016301891849865337,0.001971187485612763,1.8889397121349703,2.2935212942622267
Paraíba,85-89,Homens,0.006736232047809827,0.006985003697358939,0.005662618433096434,0.0058516075022064,4.146960359678441,4.282046094213242
Paraíba,90+,Homens,0.008444253582103977,0.009006229741626988,0.006623967143286404,0.0071110461999546355,3.3763705717435184,3.6265135789536456
Pernambuco,0,Homens,0.005788152827328192,0.0023315402115611597,0.0034916732106887415,0.0014361293669262105,22.338967612238765,9.668249453584908
Pernambuco,1-4,Homens,2.1797293629099917e-4,1.0797817459728914e-4,1.2969230620584672e-4,6.290405450350344e-5,22.07213321807889,10.823368478568135
