ano,faixa_etaria,mx_previsto,local,sexo,ax,n,qx,px,lx,dx,Lx,Tx,ex
2051,15-19,0.002615573205259436,Tocantins,Homens,2.5,5,0.01299290628246999,0.98700709371753,99722.9020059692,1295.6903199794963,495375.28422989725,6476484.092245315,64.94480166509442
2051,20-24,0.0031942334871710885,Tocantins,Homens,2.5,5,0.015844638746663642,0.9841553612533364,98427.2116859897,1559.5436120058969,488237.19939993374,5981108.808015417,60.76682154826071
2051,25-29,0.0030014308315198996,Tocantins,Homens,2.5,5,0.014895385484498131,0.9851046145155019,96867.6680739838,1442.8812569464014,480731.13722755306,5492871.608615484,56.70490182978535
2051,30-34,0.0030072216085867904,Tocantins,Homens,2.5,5,0.01492390928670503,0.9850760907132949,95424.78681703741,1424.1108621606325,473563.65692978544,5012140.471387931,52.524513164466924
2051,35-39,0.00347065237698156,Tocantins,Homens,2.5,5,0.01720398921971042,0.9827960107802896,94000.67595487677,1617.1866157731924,465960.41323495086,4538576.814458146,48.28238486962373
2051,40-44,0.0030677938976727964,Tocantins,Homens,2.5,5,0.015222222882196438,0.9847777771178036,92383.48933910357,1406.282065354853,458401.7415321307,4072616.4012231943,44.08381227379512
2051,45-49,0.002988041089128148,Tocantins,Homens,2.5,5,0.014829428094454486,0.9851705719055455,90977.20727374872,1349.1399535003384,451513.1864849927,3614214.6596910637,39.72659491311884
2051,50-54,0.002916447779657414,Tocantins,Homens,2.5,5,0.014476687639479683,0.9855233123605203,89628.06732024837,1297.5175343254925,444896.5427654281,3162701.473206071,35.28695382781692
2051,55-59,0.004365248142319833,Tocantins,Homens,2.5,5,0.021590619680469905,0.9784093803195301,88330.54978592288,1907.1113065946731,436884.9706631277,2717804.930440643,30.768572560993793
2051,60-64,0.006010137085030836,Tocantins,Homens,2.5,5,0.0296058474213521,0.9703941525786479,86423.43847932821,2558.639133247601,425720.594563522,2280919.9597775154,26.392376881916046
2051,65-69,0.008956385805147403,Tocantins,Homens,2.5,5,0.04380117839467991,0.9561988216053201,83864.7993460806,3673.3770371917117,410140.55413742375,1855199.3652139932,22.121311678791912
2051,70-74,0.013791868638943506,Tocantins,Homens,2.5,5,0.06666089734584746,0.9333391026541525,80191.4223088889,5345.632170550344,387593.0311180686,1445058.8110765696,18.020116983464334
2051,75-79,0.023157371619254657,Tocantins,Homens,2.5,5,0.10945039917721686,0.8905496008227831,74845.79013833855,8191.901607375355,353749.19667325437,1057465.779958501,14.12859397975453
2051,80-84,0.04832899285395736,Tocantins,Homens,2.5,5,0.21559610743131427,0.7844038925686857,66653.88853096319,14370.318912436385,297343.645373725,703716.5832852466,10.557772379001479
2051,85-89,0.10266807257255069,Tocantins,Homens,2.5,5,0.4084925149397965,0.5915074850602036,52283.5696185268,21357.446843501948,208024.23098387916,406372.93791152164,7.772478827985809
2051,90+,0.15591794498719214,Tocantins,Homens,2.5,5,0.5609387010911632,0.43906129890883683,30926.122775024854,17347.65913920828,198348.70692764246,198348.70692764246,6.41362993901789
2052,0,6.631286481103624e-4,Tocantins,Homens,0.047224149334765556,1,6.627099393807453e-4,0.9993372900606192,100000,66.27099393807453,99936.85859737622,7988027.884268214,79.88027884268215
2052,1-4,1.1456859629195343e-4,Tocantins,Homens,1.6486664662717214,4,4.5815096434575516e-4,0.9995418490356542,99933.72900606193,45.78473431479463,399627.26084312046,7888091.025670839,78.93322008620684
2052,5-9,5.4338171594033965e-5,Tocantins,Homens,2.5,5,2.716539550221144e-4,0.9997283460449778,99887.94427174712,27.134955120448662,499371.88397093455,7488463.764827718,74.96864430861851
2052,10-14,2.5272024471211744e-4,Tocantins,Homens,2.5,5,0.001262803383610264,0.9987371966163897,99860.80931662668,126.10456789509554,498988.7851633956,6989091.880856783,69.98833605179995
2052,15-19,0.002639046340230371,Tocantins,Homens,2.5,5,0.013108745235802962,0.986891254764197,99734.70474873157,1307.39683571915,495405.03165436,6490103.095693388,65.07366830878325
2052,20-24,0.003204949150676245,Tocantins,Homens,2.5,5,0.015897370096410037,0.98410262990359,98427.30791301242,1564.7353414864667,488224.70121134596,5994698.064039027,60.90482601979717
2052,25-29,0.0029999554555893222,Tocantins,Homens,2.5,5,0.014888118050523796,0.9851118819494762,96862.57257152596,1442.101415122307,480707.609319824,5506473.362827682,56.84830803726127
2052,30-34,0.002997725387988699,Tocantins,Homens,2.5,5,0.014877133041396796,0.9851228669586032,95420.47115640366,1419.5830442665829,473553.3981713518,5025765.753507857,52.669680757183926
2052,35-39,0.0034595708353701293,Tocantins,Homens,2.5,5,0.01714952914963463,0.9828504708503654,94000.88811213707,1612.070970770638,465974.26313375874,4552212.355336506,48.42733347270089
2052,40-44,0.0030395099077824388,Tocantins,Homens,2.5,5,0.015082937692524957,0.984917062307475,92388.81714136642,1393.4947724293115,458460.3487757588,4086238.0922027472,44.22870882685177
2052,45-49,0.002940497912588386,Tocantins,Homens,2.5,5,0.014595196699371137,0.9854048033006289,90995.32236893711,1328.0946286973235,451656.3752729423,3627777.7434269884,39.86773879121281
2052,50-54,0.0028499416218839943,Tocantins,Homens,2.5,5,0.01414889926710704,0.985851100732893,89667.22774023979,1268.6925728573988,445164.40726905543,3176121.368154046,35.421206255590576
2052,55-59,0.004272749997929145,Tocantins,Homens,2.5,5,0.021137956975586566,0.9788620430244135,88398.53516738239,1868.564433073005,437321.26475422946,2730956.9608849906,30.89369021459384
2052,60-64,0.005883399795664554,Tocantins,Homens,2.5,5,0.02899059088706982,0.9710094091129302,86529.97073430939,2508.554981028488,426378.4662189758,2293635.696130761,26.50683545442744
2052,65-69,0.008762879957727194,Tocantins,Homens,2.5,5,0.04287512583644298,0.9571248741635571,84021.4157532809,3602.428773378011,411101.00683295954,1867257.2299117853,22.223586845939
2052,70-74,0.013520270186714641,Tocantins,Homens,2.5,5,0.06539108799000304,0.934608912009997,80418.9869799029,5258.685053669739,388948.2222653401,1456156.2230788257,18.107119696033056
2052,75-79,0.02272902098629806,Tocantins,Homens,2.5,5,0.10753470832576115,0.8924652916742388,75160.30192623315,8082.341145313626,355595.6567678817,1067208.0008134856,14.199091454700486
2052,80-84,0.04775163480632988,Tocantins,Homens,2.5,5,0.21329518909287437,0.7867048109071256,67077.96078091953,14307.406328730642,299621.288082771,711612.3440456039,10.60873550359962
2052,85-89,0.10211312246330119,Tocantins,Homens,2.5,5,0.4067335343173171,0.5932664656826829,52770.55445218889,21463.55412022322,210193.88696038642,411991.05596283294,7.807214842438401
2052,90+,0.15514092931395937,Tocantins,Homens,2.5,5,0.558924486096465,0.44107551390353505,31307.000331965668,17498.249071765767,201797.16900244652,201797.16900244652,6.445752287433419
2053,0,6.114692616365295e-4,Tocantins,Homens,0.047062966430228226,1,6.111131710613617e-4,0.9993888868289387,100000,61.11131710613617,99941.76476275934,8001612.861889101,80.016128618891
2053,1-4,1.0887730086759945e-4,Tocantins,Homens,1.6488355762043507,4,4.353977466820305e-4,0.999564602253318,99938.88868289387,43.513166938438275,399653.24812150316,7901671.097126341,79.06502865164278
2053,5-9,5.176497349548171e-5,Tocantins,Homens,2.5,5,2.5879137665552494e-4,0.9997412086233445,99895.37551595544,25.852061751294727,499412.24742539896,7502017.849004839,75.09875016993759
